sampleID	Subtype_mRNA	ACO2	ADAR	AP2M1	ARF1	CCND1	CDAN1	CDK2	CDK6	CEP192	CFLAR	CHMP5	CRKL	CSDE1	DHFR	DNAJC19	DNAJC9	FAM210A	FAM50A	GAR1	GFPT1	GPX4	HNF1B	HSD17B12	IDH3A	INTS6	KIAA0391	LRPPRC	MRPL33	MRPL53	NCAPD3	NCAPG2	NDE1	NDUFAB1	NDUFB4	PGM3	PPP2CA	PPP2R1A	RAB6A	RFK	RGP1	RIC1	RMND5A	RRAGC	SCAP	SEPHS2	SLC3A2	SLC7A5	SOCS3	SOD2	SREBF1	STRIP1	THAP1	TRAF2	TRPM7	TWNK	UAP1	UBC	VPS33A	VPS4A	WDR73	XRN1	ZNF217
TCGA-AJ-A6NU-01	Dependency2	-0.901892017506804	-1.34168735054953	-0.373448761096136	-0.574622799960921	-0.604606467588088	0.178535853764857	-0.039716188205622	-0.0926775127935063	-0.389382575660683	-1.18114196090229	-1.19067673696956	-0.0960704287891383	-1.05929090180248	-0.848493406549586	-0.49518625673966	-0.429781699465111	-0.108701724499772	1.0080941716621	0.265942615310836	-1.15990429525441	-0.0533476300855112	-1.19768119730897	0.295037125417887	-1.12912278679486	-0.733563882849546	0.304634100250349	0.00580279909280355	0.0664592530209965	0.356346066777719	-0.660154259138301	0.126139338218451	0.174164489076166	0.581433401180813	0.616210298649455	-0.902008759424738	-0.786805937526372	0.0302758843912843	-1.71985528650525	-1.15248111088145	-1.37696222645271	-1.34912832854688	-0.339447873671532	-0.995064020611196	-0.687674498469885	0.247543287267105	-0.884310007115355	-1.37745031284845	-0.920737106626491	0.1835632048998	-1.01266175061825	-0.365184990899364	1.02081628227301	0.0673952136974369	-0.641990839920686	-0.60686557962633	-0.760639998473827	-0.487644805096696	-1.03794856938676	-1.59781766958029	0.502198923452247	-1.27521491838431	-0.687773652785605
TCGA-A5-A2K2-01	Dependency2	-1.85231646751825	-2.90759427426958	-2.23192431181803	-2.77250873883085	1.38444443527224	1.41701884041142	-1.44185260354988	-0.550908678599761	0.727597173747411	-2.68755174105187	-3.24282414634456	-2.53961742107816	1.2375796193116	-0.817701108235272	-1.51240014259394	-0.1253514270031	0.965483717801978	-1.41893785358874	-0.800735888223806	-1.88933561522933	-2.33471158214966	-3.49837130162935	1.35774372551529	-3.12081786671129	1.58411241355822	1.98240498174261	2.43680308016341	2.42863000914639	2.08564275229632	-0.760362892379495	-1.28140958108794	-0.84754600883333	0.782419726203022	2.27577908806228	-1.63744050084833	-1.77811358219494	-0.292904524946092	-2.2495721870545	-2.36269455905461	-2.74708545013273	-2.75270085786481	-2.52772659361107	-2.65024289206534	1.46006567570106	-1.98882431254502	-1.9226371698247	-1.61139127253807	-2.80179977294937	-0.318797106124025	0.0764854231724874	-2.190904353337	2.21134913645057	-0.784297276021524	-2.52763334975357	2.31980109304298	-2.49273404066082	-2.60153602448689	-3.33581309711312	-2.91111534404421	-1.36820254682719	-2.96396170129854	-2.24880950136341
TCGA-D1-A2G0-01	Dependency2	-2.21042477010303	-1.34292492466288	-0.95655784164088	-0.135062018139083	0.823048982793388	1.43447727472422	-0.807657078463816	-0.352441035697864	0.607713375671193	-1.08337555539915	-0.467756460576569	-0.780726050233603	0.672874463766589	-0.935441908374612	0.72766855516827	1.50290832265985	1.41380150844007	0.402483265003017	-1.83536753486588	-0.651076633475856	-0.730253955925386	-0.343034075892455	1.26773788140679	0.0336817491721954	0.737275599717942	0.156812146765686	0.419221404599668	0.312601271554891	0.773267304611242	0.243148675104538	0.555503972381774	-2.16717755035401	-0.361951175183772	0.446229001243105	-1.10950839652898	0.0932693628813205	-0.346309576512517	-0.235419357318166	-0.812838502990421	-0.858866200924123	-0.350569774349187	-0.296236588178897	-0.197381274333413	0.0702811016983696	-1.2527760154955	-0.705234742595862	-0.248176245350685	-0.278297447617256	-1.30373997931273	-0.961702257292464	-1.01391166732637	0.235230608694189	-0.454384325549872	0.0888432114869263	0.917105028106146	-1.15620667147331	-0.904816262065489	0.124181819289907	0.230575101137366	-1.00503620681643	-0.947421610580176	-0.113574737292424
TCGA-QS-A8F1-01	Dependency2	-1.06945702441505	-0.998142396465833	-0.543951985640558	-0.707977815941135	0.566680090914467	1.15491257472053	-0.853781614777974	-0.373527405308393	0.579552142369306	-0.710019668511442	-0.391193578278463	-1.76671728776731	0.234700343486331	0.402257829085996	1.3272160413824	0.992703481696325	1.36133473264199	0.190986464340887	-0.959721297430667	0.12848567313392	-1.24286674679913	-0.203187687957524	0.522067020876098	-0.30852668480464	0.428122189563438	0.0421407583735508	0.121270017246672	-0.346926880579116	1.0551638409429	-0.414968424511619	-0.110442269155703	-1.03915970702163	0.536776755555348	0.155060639411435	-0.498260773252671	-0.242782134873261	-0.0652174594664015	-0.77864640646983	-0.222860139030851	-1.12701513375744	-1.16741612088581	-0.308049314835383	-0.803161968367364	0.815049308696564	-1.39801131135502	0.0549219034744227	0.915257318787213	-0.352226297638516	-0.702868819450056	-0.645453647800553	-0.722129972307804	-0.37904281944709	-0.935277464737469	0.298751608989469	0.49006215668212	-1.7780146204653	0.503269080180429	-0.910265243387343	-0.694613243353823	-0.469095212467653	-0.833241037233823	-0.941929319762192
TCGA-BS-A0V4-01	Dependency2	-0.557159349468799	-1.42688693701674	-1.44155173423077	-1.32467628037283	0.13449421284567	1.02251287208402	-0.387749143663402	-0.65033382863624	0.237719974541651	-1.2798647404163	-1.08283896619879	-0.754170829263439	0.959558513709222	-1.5579691346043	1.58517222219594	1.4989736735761	1.29237910319437	-1.17225366545177	-1.14212329191612	-1.43163884907249	-0.351279664898403	-0.669591392607444	1.26085180134788	-1.08285480197037	0.452688100266515	0.572531704648002	1.20613925163812	0.484237756157098	0.882875505542176	-1.80020907115803	-1.31065910843406	-0.869949765567156	0.670157110859248	0.590913317306901	-0.93923424879178	-2.78311973168035	-0.28439668174584	-0.990582534283555	-1.61234844839924	-2.43689785863896	-1.88592151820274	-0.535401570996041	-1.22529936344652	0.456919108641777	-0.195603855383552	-2.26028426338805	-0.942651493753354	-0.493849165380186	0.827528171748814	-0.934533805805885	-0.501050910206306	0.725939314091559	-0.686599447304138	-1.1824255817804	0.976665748879545	-1.15606738218965	-0.246945461752441	-1.56245003552907	-0.554184333056819	-1.08759951717472	-0.9448258846236	-2.54911766457723
TCGA-AX-A05W-01	Dependency2	-1.80319612847729	-1.28663179534878	-1.60619523818429	-0.802905559612288	0.529072955615926	1.32699783387128	-0.309522484655078	-0.254180982755703	0.634022732334148	-1.79497987567476	-1.30789755622172	-0.581228498288967	0.457101969564409	-1.70391216452666	1.25614490941597	1.39050764416091	0.810187273866152	0.107225783366563	-0.831119204248075	-1.82300292173847	-0.218062943783883	-0.523555103975612	0.427435799860293	-0.403658226393912	0.578837043334238	0.433103784861902	1.76905598444561	1.08631089573594	0.833654382527243	-0.740770845162591	-0.278191291590102	-1.28244305398227	1.26906571596941	0.0291694739437055	-1.14654845240808	-1.70067960426465	-0.168306105261423	-1.00343555310967	-1.35756023434605	-1.54752935601698	-1.54295610817804	-0.197999981461267	-1.25884142531164	0.28927503396165	-0.230220554692612	-1.65761333275628	-0.791802712044095	-0.603257147812312	0.0770698864312756	-1.12901088373863	-0.387850983458622	1.37855398545224	-0.480012167486384	-0.924705515227187	0.663651608935383	-1.4603951942326	-1.18711304984669	-1.04146068294556	-1.01048515552541	-1.02479000438804	-0.774874462973741	-2.33581883085385
TCGA-AJ-A3BH-01	Dependency2	-1.02843916310854	-1.87185255572043	-0.851503270571306	-0.0799977857491268	1.28358900738771	1.70483859133715	-0.94728427038715	1.04590846504051	0.645109308192955	-0.568515009607404	-0.023197894762093	0.232693947052433	0.617712928770687	-0.197318913094163	0.735155341750837	2.52015156664412	0.920884398699901	1.62221250376525	-1.45063799207618	-0.883161814715884	-0.756539572525178	-0.190909434333084	1.64236781273904	-0.0848221415761208	1.30417986601182	-0.176374511867216	0.793398425501265	0.130534396614666	0.71399110907596	0.982050546379533	1.79966524339329	-1.38755284787398	1.61737655495036	0.416826407707785	-1.05097409730933	-0.369762813682528	-0.700891564444975	-0.0587700692734937	-1.25133890129162	-1.62624253600294	-0.943078371859815	0.29867238128415	0.0726938634567083	-0.315313967778522	-1.37418154387916	-0.133717938923712	0.676751774283429	-0.116683832197643	-1.49529546039624	-0.604742069614604	-1.5725639333178	0.74496876540656	-1.25825071809843	0.0466948932389896	0.418994871981373	-1.47955404098363	0.397195955898176	0.854876467275576	0.174358620252309	0.908957037107434	-1.27762535863194	-1.27902805372815
TCGA-EO-A3AU-01	Dependency2	-1.37775058456948	-0.686333460644767	-1.33355022307643	-0.63328006354358	-1.2519864731377	0.628429897561871	-0.151295664448922	-0.867920231356923	0.872523635609066	-1.28233751293826	-0.700431912422011	-0.875365832606227	0.476659087132022	-0.503693097557033	0.606787781911967	1.35495624059874	1.11707323929471	0.00916862267944378	-1.46538876297402	-1.50177192059497	-0.288908699145972	-0.258441153803623	0.544803796484996	-0.271842623977313	0.343916066612887	0.924987615780403	0.820642190251718	0.703320801371135	0.643318481064358	-0.0998986951168986	-0.257347888088748	0.24873097871189	1.54088684772291	-0.185262870240978	-1.08099566567229	-1.3834094833911	0.160274694752975	-1.11974159242617	-1.00276785836517	-0.825244615839441	-0.498472276016019	-0.510907265325058	-0.410448217646981	0.729319466687303	-0.66301195152128	-1.48231631979284	-0.641939948358605	-0.479578031550816	0.107318907922271	0.264955213915713	-1.03357500930877	1.30622000070566	-0.339986916184231	-0.758031268651602	0.527147637776017	-1.1146210236082	-0.108219815618274	-0.268289853283248	-0.340853689076711	-0.454293599119344	-0.869881229894554	-0.993923245391009
TCGA-B5-A5OE-01	Dependency2	-0.545492378154632	-0.371735890400064	-0.235234878258692	0.131708658391533	0.908165715106969	0.343420532379494	-3.15681862985948	1.44917145393944	2.30431257861419	-0.362419122508974	-0.0483151349368285	0.380572248619207	0.753233145748762	2.52331283410151	-0.256267085790262	0.827034090183449	2.17289111655913	1.00448622506168	-0.348073490149921	0.751638516602971	-1.92865595931542	-0.631842015013358	-0.345746506558205	0.105845885396585	2.06560269588531	0.822572442767286	-0.644315312191842	0.901463437622073	1.10845006102135	1.25351104358265	1.1650012882787	-2.00423340802834	0.253039237630577	0.760637275165793	0.381390533911813	-1.41162714948932	-1.318549217556	0.389484718932435	0.169789082730756	-0.673124640331643	-0.0355141101926108	-0.353964029016652	0.321035477323232	1.49813576019195	-1.37965491007899	1.62241860994465	1.99828849824198	-0.818312862277145	-2.01233147412414	1.37772211433901	-1.41880231114444	0.457698250570171	-1.58093637283662	1.4114287299266	0.360009436819269	-0.940762067030079	-0.144052642690477	0.0932807515100774	0.819624571190322	0.0767469499789058	-0.00525511235311327	1.00518312475145
TCGA-PG-A7D5-01	Dependency2	-1.31339206862096	-1.47763559991687	-1.21436762231745	-0.878147916209235	1.10478780364789	0.645013693122534	-2.09423182155185	0.534175884541614	0.29652530188959	-1.05790691697017	-0.652998743779017	-1.13870913481363	0.953682488927504	0.878647238411895	-0.777887286252262	1.17502586857348	1.14615657879904	0.236992268224507	-0.626386421163046	-0.236819426438718	-2.2002251676201	-1.32045166555758	0.925324810948489	-0.924294860796773	1.4928617408906	1.29428418119428	1.0465401078177	1.4700414416437	1.55092823449072	0.485534080735325	-0.283268893989295	-1.18663864447782	1.04863151603643	1.26684867815791	-1.49711957175404	-1.93191783496434	-1.05687266349343	-0.44796638730248	-0.862283727990424	-1.59250019491561	-0.746131961582993	-1.14823683845343	-0.258710208867309	2.34700276035063	-3.08116647158744	-0.0304744769137757	0.560663920289045	-1.11668645573691	-2.15681289341972	1.34830110313213	-2.3803427603771	0.20304986970974	-2.5925838286809	-0.382436583896869	1.0406892303614	-0.920803839956222	-1.69275931989006	-0.589588800524216	-0.807938114472	-0.966244067434315	-1.03380617570115	-0.781720244620063
TCGA-EO-A22U-01	Dependency2	0.120266457102271	-0.911728692373892	-0.614989957893242	-0.442082815085849	1.08335315661232	0.527928398231781	-1.3910651621848	1.29113348471441	1.74466467837471	-1.01512199986492	-0.238396900520998	-0.462962803429942	0.940202083596701	0.748280234069335	0.300783890322761	1.70628035740761	1.96095439091831	1.09711234491323	-0.410228642197399	0.312015167294601	-1.10602569149576	-0.726509653188363	0.716251322599974	0.197306665297876	1.79284324458779	0.10246079518553	0.0474901021210682	0.637434343063621	0.492306936939064	0.895988259533352	0.398708795984296	-2.21954441951152	1.50983003772108	0.489871695670369	-0.139095635598787	-1.73133923527072	-2.1470538070009	0.664963394677244	-0.62988027732234	-1.02813886959045	-0.155088448787843	-0.430325977896058	0.998307554656699	0.925357306834847	-0.671634294154426	0.678255026011365	1.39716400724268	-1.42623317612228	-2.15249774821414	0.47092369523295	-0.932503426599812	0.978484219509691	-1.87611536432631	1.12615330256141	0.334711890838646	-1.1385191225329	-1.20506823883592	0.807206171816036	-0.678466552506848	0.147606406861169	-1.47676434496769	-0.418725469429775
TCGA-DF-A2KY-01	Dependency3	0.460176087565561	0.234815308891288	-1.21756069738592	-0.574584498127118	-1.32940085490671	-0.766137667753939	0.121558899064591	-1.64659149126379	-1.26206811219806	-0.290524214335269	-0.718119238867861	-0.782559049645363	0.547410362287536	-1.10806610113964	-1.08330283933822	-0.364298636374738	-0.946692061852022	-0.294914039574801	0.751177171462656	-0.766299333015767	1.00809227447655	-0.200594638685568	-1.17258404421764	0.117889891665318	-0.82332747268584	0.973700648889551	-0.181971599534868	-0.634005160806419	-0.366315393827272	0.0759707725578507	-0.957246200075947	0.279404083490337	1.48017593284289	-0.388046627417702	-0.226669499040253	-0.80379714920211	0.488306544163899	-0.894481883648939	-0.368464157971488	-0.137416071199662	-0.831806735099657	-0.880593284040339	-0.510702591185889	-0.741168844453949	0.524734294474719	-0.0554845312495247	-0.3787968872622	0.153115080161481	1.60680716183429	-0.386473765335164	0.201566960487528	0.327161009012104	0.199942119024247	-0.583443319481112	-0.0226379548772144	0.446309178234313	-0.394995886299491	-1.10143353077315	-0.427678237494066	-1.27206815724652	-0.583501566907785	-0.942155471881869
TCGA-AJ-A3NG-01	Dependency3	-0.0639551160710763	0.399802141414072	-0.33715987387256	-0.088849738518517	-0.428830593239523	0.078889824692614	-1.06903201841298	0.876144363484577	0.584213171043986	0.402264931778815	0.62767207714924	-0.313571203325375	0.231421710800767	1.22798064219278	-0.92543515897365	-0.172215205512307	0.812989349175874	0.695210177810757	0.00648303131891213	0.802252979901698	-0.758732734788481	-0.644170895351799	0.0776260011401187	0.84971645038248	-0.235521217607429	0.124166622565282	-0.396313663746205	-0.609186762736426	-0.193245290210491	1.02903750673162	0.726372038140198	-0.128320955107367	-0.0974463071725364	-0.558696271284278	0.766610515104299	0.883996911457726	-0.417224904714716	1.00846939388246	1.10598956792578	0.466579112211507	0.687852906448958	-0.00331702278778605	0.861979425226345	-0.0481270228597466	-0.715988791282187	0.969747450695176	1.18507544246623	0.0661551530792127	-0.951141558954598	0.950316597068797	-0.52771681162063	-0.70040044301574	-0.420248724151042	0.828044565706606	0.00967420419101244	-0.428660372716808	0.030777976751723	0.515259296713383	1.47583965497052	0.877537968042933	0.0494875466031722	0.519035927137356
