sampleID	Subtype_mRNA	ACTR1A	ADAR	ADSL	AIFM1	ANKRD49	AP2M1	ATP5ME	CCND1	CDK6	CRKL	DDX3X	DHRSX	DNAJC11	DNAJC9	EIF1AX	EMC3	FAM50A	LRPPRC	MRPL33	MTPAP	NDUFAB1	NOP9	NXT1	PFDN1	PPP2CA	PPP2R1A	PRKRA	RAB6A	RIC1	RMND5A	SLC35B2	SUCO	TAPT1	TEN1	TOE1	USP9X	VBP1	VPS4A	WDR1	WDR73
TCGA-22-4613-01	classical	0.230065856740375	-1.5627114056125	-1.00676741550473	-0.402652555381137	0.555309264329232	-0.0920243422643466	1.11569536688533	-0.191886103656241	-0.115317377553251	1.2591987982999	1.32780672395231	-1.17589851907726	0.0644442809350154	0.049643334967833	1.89999875708208	0.409227876203849	0.463583910512454	-0.167459688732233	0.582280858877769	-0.360671319853087	-0.789272749843785	0.504032890083619	-2.02724464113043	1.1649800379296	1.16524303969143	0.269729319336418	-1.34157025295712	0.120362091552219	0.267114892466402	1.17608736174236	0.87227941890163	-1.46025021564878	-1.21005742022263	0.660086660113892	1.04786194175409	0.248194931687153	0.229640559022234	-0.631272960776625	0.326398356093731	0.517380799714214
TCGA-22-5471-01	classical	-0.279799385939096	-1.33544486695239	1.02055611177473	1.16009124779069	0.647642658897336	0.551406368015958	0.104981047217928	0.972985726329434	0.112620451905699	0.698877243167853	-0.528676634871469	-0.00449152349556139	-0.00955236564066287	0.64589888597292	-0.769895551404942	-0.144803882558773	0.978316621021314	-0.325294902682461	-0.611000468056843	0.241086024462531	-0.739349439416242	-0.0260279366760898	0.85552858612154	0.291976886594055	-0.421715441812354	0.843903191779282	-1.27819451563674	1.13013277252854	1.29674146466315	1.17559826534521	-0.37233027310871	1.35859328653927	1.26033104169088	0.787964632445622	-0.0807512750391706	-1.36473204109564	-0.873989899977128	0.177994752467525	-1.6037820858476	0.819275202836913
TCGA-22-5473-01	classical	-0.512898922308544	-1.9128107136029	1.60742871884271	-0.142449655594906	-0.867824450804605	-0.202398400198932	-0.0506243908623423	-0.699911633870934	-1.62950981448591	-0.555269051139629	-0.452137945656674	-1.02657013340039	-0.405873477065376	-0.230706513980762	-0.164761972261522	0.112157354853583	0.389062901156508	0.98200020809159	0.349011731233666	-0.815371630747471	0.808000680450361	0.231872026638972	0.650070811644108	-0.954741748601687	0.382805322627678	-0.439599121451892	0.342796292598513	-0.206986851577352	-0.943256923824471	-1.24424751259047	-0.504397347222751	-1.5583938698014	-1.1846339462257	-1.06636754472747	-0.861070351390785	-0.624794513240062	-0.198924019806705	1.55281497423412	0.878263722324253	-0.3213612338938
TCGA-22-5474-01	classical	2.30167841077224	0.755386506623836	-0.370689048637353	-1.51023995254806	0.402265300226814	-0.174708664402461	0.592337343140203	1.65617684338548	0.675319436387094	0.768293621964644	0.52012675737478	0.850177993514901	0.17913004913051	-0.216136477980659	0.841050410092863	0.707698548089332	2.96004688996068	0.180467904497439	-0.163680246009821	0.538920640498111	-0.21112576908758	0.597962329264621	-0.975337364047814	0.209775744945646	1.50938308156028	0.378076799180233	0.922075008625932	1.21416159047592	0.517608009924438	1.39839762045516	-0.0700299231997336	-2.61554295535808	-2.30384719419595	0.888896778563831	0.741703191154332	-0.319552059087175	0.168930162447123	-1.06547559953411	-0.0491397823779615	0.618351053401248
TCGA-22-5477-01	classical	2.18149916448082	-0.992752447565505	-0.170806520864081	-0.203995967888994	0.843212022790576	0.446146573572732	-0.100450105780595	0.545139009654934	-0.604892573381716	-0.184982951523849	-0.929721365323668	-0.0985607861671238	1.0198561306227	0.259990471488647	-0.12052760099852	1.56703524848599	1.46596254066322	0.255443156005607	0.282526268429797	0.434061285969756	1.1911259819463	1.04852067567535	0.443841891957765	-0.44069113397887	0.316835406351447	0.0637069512328467	-0.742969985757969	0.541416335202006	0.65595725685413	0.651779237040632	0.782936610588467	-1.05063719133367	-1.02985081574731	0.430450790940517	-0.168586801542029	-1.39574141962885	-0.160759857389058	-1.34376414019773	0.722551661422624	0.624538327044023
TCGA-22-5482-01	classical	0.131939740475356	-0.102647778417651	1.27421370826944	-0.689921596008842	-0.886059746004099	0.113115158196314	0.156075581960257	0.890146567438459	-1.15848531456423	-1.05536855212239	-0.23607150107617	-0.444165052995412	-0.775049234883689	1.16212635769559	-0.58617902956307	0.599183176107635	0.69654577082031	-0.0568103123915974	-0.445668130846733	-0.284234436106609	1.40573473768559	-0.959970523833302	-1.16249463113005	-1.18894643137795	0.60236171354071	0.893409579746358	-0.810687620711282	0.301448447377485	0.347995443339086	0.571443547287892	-0.5025267204558	-0.633179415896112	-0.682964374085342	-0.223770036667572	-0.521664808546532	-0.761652804145896	-0.721923080668821	0.495250166546858	-0.456722588627996	0.0136361277597768
TCGA-22-5485-01	classical	1.35220857694794	0.609945180492125	0.713963631201317	-1.68748290908411	-0.536909441859123	1.29716765426174	1.45182264799752	2.02065987937998	0.817043026601688	-0.212160029115121	0.093667519537367	0.447029536972701	-0.438650788535896	-1.53844648133605	0.416247972408069	0.736184862173129	-0.420307686140576	-0.775544447768023	-1.35092387461609	-0.377459020917548	0.564394061829077	2.06227046946025	-0.71582074509833	0.606865014992764	1.61094637889907	0.394876020493041	0.911847628391895	0.318493590157984	-0.46240611348399	-0.225566521225993	-0.882811700410398	-2.14213884493566	-1.89770041879305	-0.82173062490384	-1.03887554541058	1.32165220157583	0.496861381085747	0.714876390892221	-0.301659748274419	0.468584493371118
TCGA-22-5491-01	classical	-0.368474771904851	0.333253838083662	0.821614695362156	-0.238757075516212	-1.03441726804798	0.98336054443718	-0.668533141451286	-1.27110461275872	-0.0997484568734847	-0.654373722164898	-1.18411275816532	-0.46951521594361	-1.02494601202073	-0.293290310010792	-1.20212401617718	0.631521359896351	0.850522459591406	0.1216670736231	-0.470410855368748	-0.538183882597264	0.527157813923459	-1.40296931448384	0.853443747351065	-1.19983592676814	0.0240884452562475	-0.132413360303409	0.304510464394554	0.229731803816153	0.424966183780021	-0.892242396030407	-0.423561608569147	-0.103267446292762	-0.954621528833575	-0.779626787158749	-1.23193419652876	-1.21275897484662	-0.13324974169655	1.6388017322581	-0.0725036739191836	0.0891536734744219
TCGA-33-4532-01	classical	0.124450255131406	0.315200542662146	0.554316499084402	-1.31954306906056	-0.915418283197952	0.46665736272543	-1.84095222133557	1.74298732369326	0.930229034773734	-0.279317770698513	-2.44660826701099	0.947756259909514	-0.921784995679477	-0.150967970292435	-1.74143935510856	-0.0249835522292129	-0.412493959116038	-0.428353743410677	-0.00690679560938049	0.168164041221912	0.249378753128606	-0.0187561194288476	0.991433315719863	0.114959877247057	-0.932813138666984	-1.08741848475368	-0.206120147276155	0.800164676994115	1.01427629494456	-0.0655412011706647	-0.695425574050897	-0.823065228935329	-0.421306969825204	0.470778188477026	-0.67629296521692	-0.457843126558901	0.744127323920341	-0.688010777892424	-2.38059003142192	0.22171199071117
TCGA-33-4538-01	classical	-0.503371067783695	1.0115264709188	0.123999784764519	-0.826148796707487	-1.26693888764153	0.295846217873964	-1.12400161837453	0.693842040007081	-0.609407695888421	-0.188486751124793	-0.198687137985908	-1.30154324317254	-1.26750192760669	-0.566191627386614	-0.267713755685079	0.105900547946279	-0.13769338545794	1.20191732314862	0.29356124420014	-0.380004899602778	1.32514769836724	0.154350530477794	0.131999925161732	0.712573546549236	1.23656594229258	-0.855729575768035	0.460317013636868	0.314804815640944	-0.530456574592083	0.330547387480315	-0.876506435625479	-0.763113912029314	-0.532690811589076	-0.0264497356975522	-0.0339112012496247	0.425607861547837	0.798474092279763	-0.474361527858938	-1.53382669388443	0.436279713289312
