sampleID	Subtype_mRNA	ADAR	ALG1	BRD2	C16orf72	CCAR1	CCND1	CDIPT	CDK4	CEP192	CFAP20	CHMP3	COPG1	DBF4	DNAJC9	DPH6	FAM104B	FAM210A	FAM50A	FOXA1	GATA3	GEMIN8	HAUS8	HUS1	INTS6	KIF18A	KMT2D	KRAS	LIAS	LSM5	MAGOH	MED19	METTL1	MIPEP	NAPG	NDUFS8	NDUFV2	OXSM	PKMYT1	PPA1	PPP1R15B	PRKRA	RAD51B	RAD9A	RHOA	RMI2	RNASEH2C	SDHB	SEPHS2	SEPSECS	SMARCE1	SNRPB2	SSB	TIMM17A	TPI1	TXNRD1	UBE2N	UXS1	XRN1	YPEL5	ZCRB1	ZNF217
TCGA-OL-A66L-01	LumA	0.601143036170041	1.03882510683705	0.908560163472379	-0.424483469105436	1.37328517648614	-0.224739713128432	0.645207212141792	-0.708284219167483	-0.706649811456148	0.70558218319991	0.653014726838044	0.00362190087362402	1.48814912012216	0.788399326810976	0.412747568845421	-1.64666627054591	-0.57881270587754	0.431856539232748	-0.667273451047574	-0.722052689436661	1.10056809622195	-0.738294743391701	1.17591060402946	-0.0695179327203454	0.966485002661589	-0.546988401498494	-0.384858688020768	-0.850434233928123	0.719992615948926	0.512606562871093	-0.591045361942395	0.583409762565143	1.59481916510142	0.693205922475547	-1.12449843020337	-1.06119057582993	0.750984619860672	0.783762374965678	0.727418329996599	-0.584579581134472	1.38183536505655	1.03383872028519	0.759327156740453	0.664279619039249	0.922319452366288	0.757428858236114	-1.23297508799154	0.404582341227549	0.533341967399512	-0.598903973175993	-0.0213188703805005	0.799399685313767	0.898319639241896	0.419387423946237	0.591467642148611	0.558969382517833	-0.255085353043302	0.697104083434961	-0.872243376568327	0.896836682130392	-0.881629668772147
TCGA-OL-A66N-01	LumA	0.600854268837742	0.832225675258439	0.789373642852301	-0.326472221081739	0.557606702965385	-0.432815186099824	0.998727819388846	-0.518079337334725	-0.553545267813779	0.448236361424876	-0.00281061879115363	-1.19335915352767	1.36355289570026	0.0253116462699837	0.423471952130791	-0.618438029087163	-0.82545251558214	-1.05407841447944	-0.887407770548882	-0.918340367845405	0.67015777412521	-0.936178415031339	0.967356223987214	0.761188514007877	0.881519225705296	-0.62455538834155	-1.02834443144042	-1.06121238026252	1.2076582438429	0.76453473158978	-0.900688204145754	1.25586003548633	0.848816598959433	0.489526669815881	-0.819649532447663	-0.836309596403399	0.946902805570141	0.868912490997158	0.674963058925026	-1.59730582584601	1.75235649111948	0.969734886144696	0.51744808083977	0.445290711976529	0.982468244395623	0.390346249904942	-0.523566441378339	0.666935210472602	0.621878713360841	-0.907422714546474	0.00134559975367953	1.19977454581927	0.811221120980513	0.719972841256388	0.647435062273384	0.734889311462331	-0.978253201827263	0.527414948462811	-0.893152801602697	0.754920732756345	-0.820922832633042
TCGA-EW-A1IZ-01	LumA	-0.0297015241899822	0.53489084474937	0.584713790830867	-0.415409090381013	-0.208278243083586	-0.132273961937043	0.182554192143302	-0.202637694878484	0.257710787541166	-0.328375850260349	-0.437143416532795	0.409809956912699	-0.247268803835803	0.08421980807964	0.254814093317447	-0.579393048318259	0.385607541943689	-0.524438344464552	-0.422582542801412	-0.169997616146952	-0.000235485721250452	0.166131791441642	0.128478621021182	0.883706289224657	0.494386141736442	-0.308819699364276	-0.365333736086335	-0.386944400387104	0.431810997057691	-0.0746398915074098	-0.59675846432437	0.320971803833683	0.863870362356476	0.142041190405754	-0.58309285861236	-0.644091233057335	0.728170087537702	0.826918993205802	0.0795302801506601	-0.653335436149011	-0.400698345533948	0.947982843126751	0.0579147875799431	0.731771015643657	0.573572935725051	-0.345314973252618	-0.199250486184265	-0.283175378497084	0.188797079575613	-0.557256293135549	-0.197582955184851	0.25786143865159	0.299115640842731	0.362379652875618	-0.890250498468812	0.0711292124076498	-0.0499615804631977	0.297851375220013	0.386329240904184	0.172736960260895	-0.067892028683595
TCGA-A8-A07Z-01	LumA	-0.383297620768534	0.636575986565628	0.720967054699583	-0.183541430625285	0.409377771575284	-0.622996398364478	0.393998797465295	-0.603126472699377	-1.25582360327101	0.299962080021202	0.897176489780664	-1.05421965016127	0.730120393404367	-0.898390489587342	0.441201871240958	-0.34830482753118	-1.27725540815034	0.652752530209431	-0.698851916485682	-0.561393771420508	0.736598280752871	-1.11525201544397	0.335598617971622	-0.46754942597293	-0.144631889880492	-0.85438349750616	-0.859165723993724	-1.38690030083105	0.306502148271994	-0.208595135740217	-0.240035782285474	0.619629395993205	-0.119426548158492	0.572114607991717	-0.62341185973831	-0.977980599250337	0.700960067051207	0.508119341177995	0.452795290767235	-0.612002109918366	0.258880052613576	0.563452785906327	0.0503351627246992	0.265927475600299	0.251109389450089	0.914549105101467	-1.49214444791694	0.711735925262049	0.520924468712364	-0.874398747191577	-1.19171919484382	0.589042843073099	0.299447798452581	0.451244707779818	1.08362878053179	-0.112072928365455	-1.54232353914305	0.257074818121899	-1.05784821320014	0.534229523243325	-0.696834758833072
TCGA-EW-A6SC-01	LumA	-0.123609809393307	0.369206881341555	0.0217555901525638	0.36087031318437	0.60354624973964	-0.113814485701848	0.0296512590000946	-0.783893741103731	-0.212805312625332	0.201867261860298	-0.664876134973961	0.184193952760684	1.06334640430615	0.263944198589421	0.148232848723441	-2.37962550337393	-0.134166569641702	0.618778916401939	-0.603479334408034	-1.05959909868602	0.790927723538204	0.0256576185968666	1.32452681060273	0.894604298537078	0.866257856256308	-0.338370602630929	0.615658953178789	-0.432092157813496	1.04990018448521	-0.444845260291982	0.0739297529095601	0.802739234172287	1.423671468994	0.477191795239003	-0.783284861245538	-0.677930187253265	0.669409462042559	0.650347630737218	0.49356206951539	-0.62328813092094	0.977738734148363	1.23821028959423	0.346575522968184	1.16434288445938	0.825394706090333	0.198863128910441	-0.837801822933154	-0.239445931971243	0.068727456434684	-1.0316463421799	1.2591686392146	0.812816253343513	1.04935752882148	0.437591653937811	-0.354149309244495	-0.0964576538874061	0.763358399507878	0.443715631936186	-0.786752311347736	0.767808758357289	-1.27549862802723
TCGA-LL-A740-01	LumA	-0.163251462904446	0.39765408945955	0.321465175686945	-0.463757698536738	-0.560272379369101	0.172203237996228	0.385776333007933	0.157591775128447	-0.703148791976597	-0.0303319619565928	0.0552675751122655	-1.11028288236784	0.130370835449452	-1.53085890970098	-0.312850119543458	-0.0498667491600925	-1.00948773546371	-0.915620773701561	-0.262030753919295	-0.907629908475527	0.502268197733092	-0.278175625207518	0.236546148011484	-0.109536953491926	-0.0204518328893441	-0.537499019832588	-0.99195344321796	-0.0854419189004363	0.390983211753246	0.625759271863137	-0.643434756680039	0.395695131606012	0.16273054509169	-0.22878817768071	0.21801563126187	-0.030007744449163	0.28557455683252	0.153069179965448	0.158030619092734	-0.605038945584208	-0.0778450117035952	0.579947392716706	-0.376117328125959	0.388874149401437	0.179449419613487	0.33360376190063	-0.0953100239038655	0.34993563637136	-0.0182829296172369	-0.378179636750391	-0.229243772889212	0.323334134472287	0.333228821435299	0.133103977263637	0.497489083934697	-0.270039392076284	-0.980472677088478	0.295254185865833	-0.436670525114177	-0.0356753883799944	0.17274175612855
TCGA-AC-A6IX-01	LumA	0.0152067484566211	0.934667010369901	0.332215542865457	0.025619393094587	1.1298632216712	0.0130375745351935	1.85672678778042	-0.371521125419024	-0.499848263821115	0.761833624766235	0.973302902173249	-1.22561844751363	1.68360934829257	-0.793605887310936	1.28970565436262	-1.04289763568593	-0.786430567674191	-0.434618810146037	-0.854578486458091	-0.243510531565661	1.33913053298815	-0.433777221932014	0.756569953050866	2.15533063156267	1.49216116939795	-0.400537487652146	-0.991756728255335	-1.48784534779794	1.34363675064551	1.08302132509409	-0.952615617728447	1.67848360066339	0.606311417366951	0.703707954744661	-0.958560437913276	-0.740532345580458	0.905109421531986	0.121453806563443	0.382870054199137	-1.50129095129681	1.68079281280227	1.20522032354033	0.164934785116413	0.194183477222602	1.02894477359775	-0.00894017947961043	-0.618325538787303	0.7225556340358	0.641233507997227	-1.0605771567618	1.01470579518067	1.67905386663361	0.935823164955992	0.255404944149653	1.56679108190093	1.04386742461905	-1.09063486731925	0.292475707451168	-0.501309155386233	0.832831390159555	-0.795617410630558
TCGA-D8-A73X-01	LumA	0.581400423338757	0.675504881374014	0.530876298498117	-0.17802729698193	0.372230900208035	-0.75408085519737	0.721707442196067	-0.725184636769552	-0.56046849294062	0.479878530848911	0.469262905005593	-0.666769218170481	0.743452055519267	0.208629753406134	0.67242697581433	-0.690145042712021	-0.702514128873298	-0.404681908162683	-0.681606582693237	-0.543704178608895	0.441252702372714	-0.618750971515364	1.02015566488374	-0.275094375301715	0.591901562562612	-0.579880467846327	-0.674547067748301	-0.784046450879289	0.845199107938202	0.61010146022548	-0.436127950346838	0.924068507338427	1.02651275245916	0.594194895951452	-0.258737358916792	-0.512875245427325	0.772929601337769	0.799807748916791	0.839671057527635	-0.670006476805796	1.17241676083338	0.461844021752221	0.681900337771497	0.582814003863682	0.803208320277329	0.642428413779737	-0.262565128318497	0.610162138505686	0.525075223120069	-0.859229684936997	-0.519725562543731	0.845840215967793	0.9425829339188	0.946437809748858	0.623460112217891	0.597961478764674	-0.325092331075923	0.707854504397794	-0.753557960935442	0.799781176103738	-1.08380566081295
TCGA-S3-A6ZG-01	LumA	0.982765095409094	1.12740460854511	0.261102852416205	-0.717891904179471	1.12499100273804	-0.980011389647965	0.827441445478241	-1.18871525042952	-0.241522297267589	0.828920471674716	0.770452643533094	0.0936291583339877	0.708071273944644	1.97620236082162	0.840187282606922	-1.01955171336749	0.020395403804083	-0.890905350588779	-0.854250859942079	-0.836530072378222	0.78150484357797	-1.06195109192469	1.24048586840777	-0.521320775729006	1.3862889282031	-0.977678607753349	0.0965976633797863	-0.999690281653097	0.854936181809967	0.556010703947488	-0.915996643278688	0.83437505252397	1.10988792226468	1.23265332769208	-1.71142286252518	-1.0116019681208	0.768054346346228	1.03705707732894	1.07263352544645	-0.886934068338424	0.626906915649178	0.881249393495311	1.3039712632006	0.674169321215172	1.0346711999908	0.786914299020941	-1.30437919863628	0.424784635252734	1.02575492285282	-0.711715893051752	-0.530013217735008	1.19301037681386	0.689449325876982	1.00597230055319	0.399100263386998	1.09458098936836	-0.242787252214803	0.868553087381465	-0.773265844993446	0.897564084334308	-1.0552416369983
TCGA-S3-A6ZH-01	LumA	1.40263883331601	-0.152817912626833	1.28446187845763	-0.676640285807986	-0.482098884322146	-0.459034989409019	-0.127396570170155	-0.511977458853185	-0.821537577404359	0.257193709456455	0.269617727337448	0.0762168500008213	0.0683830782286275	0.579677781812918	0.376678722217468	-0.916039595010574	-0.820785071330333	-0.504110668193976	-0.25386223474665	-0.145142232034125	0.262944929841384	-0.0244290619225026	0.379498334117943	-0.388277605608773	-0.494126826304118	0.0852799156282175	-0.208715605368331	-0.0355262940033367	0.423153513594255	-0.0279877156844105	-0.421515065650203	-0.118079150209504	1.126413889284	-0.53082350012768	-0.374893046266189	-1.12122724992324	-0.330821289337258	0.548738857685947	-0.175663305263927	-0.149648860975965	0.177917747100733	0.601454532027531	-0.14022108899826	0.693234669107574	0.551172536322443	0.370704536520188	0.353702655627828	0.374991716773643	-0.0532272572707686	-0.556284216896217	-0.50362940115627	-0.183044783929323	0.640258230267798	0.360510047679397	-0.411545842372201	0.0177354377002888	0.171974351760801	0.930969857451463	-0.286017826854644	0.214308862225535	-0.80909052982809
TCGA-A8-A08A-01	LumA	-0.22976465444765	0.468917111218264	0.406320461996904	-0.470868054938037	0.337418464385811	-0.297387828182031	0.00907908303999242	-0.498030509549384	-0.824522589340625	0.382846746786273	0.579978729151653	-0.871959137662119	0.588611025916521	-0.75026856958932	0.382972147202164	-0.232015942663623	-0.651622826541896	0.539357339005911	-0.48978573664036	-0.563748642789937	0.771990580247828	-0.807962471237802	-0.0654964166045601	-0.165889780538299	-0.0141753000211107	-0.680807331012542	-0.394920012028147	-0.787626835835436	0.133571213250779	-0.762423605219834	-0.0217722852295646	0.201798857118395	-0.607850783511346	0.718868239726509	-0.43570496367878	-0.443994444451995	0.0052005032092777	0.462648306499195	0.0691004845121479	-0.383446810508773	0.0997363248989603	0.58200330560541	-0.254270054466747	0.333100668200215	0.175699526434549	0.579502036030493	-0.801022365449339	0.73228334452481	0.107441637249943	-0.636494362395256	-1.00182622610484	0.301186500129026	0.268916935099363	0.136811518445934	0.228124375256559	-0.363553036385695	-1.26834058438992	0.336285604490681	-1.06491735843066	0.306013923016203	-0.336863459697861
TCGA-AC-A6NO-01	LumA	0.153052797222817	0.694596563066771	0.44967617090428	-0.590271423411913	0.457321681197719	-0.682965616603376	0.909252646314742	-0.719954213400568	-0.726789471863074	0.663494540517627	0.676223466753857	-0.854304421952285	0.343617641001592	0.068969647932329	0.392448800124045	-0.12444030932316	-0.573531233008447	-0.181845155474499	-0.891661379325125	-0.82522922741006	0.406164686130992	-0.75908956894034	0.365040910846528	-0.704135084579466	0.848479081773311	-0.776839967298047	-0.265802876259081	-0.816834492315868	0.693620667162716	0.545769056707007	-0.527518702436385	0.497076156554371	-0.0690697322438206	0.694541816276213	-0.645051155840625	-0.545843424019324	0.501847534692173	0.603497926663571	0.48728864339017	-0.714682898477914	0.329383853065029	0.601568558843021	0.58090061543905	0.440396055500891	0.694568890419033	0.530735394137375	-0.819855730375371	0.750376506971125	0.640135473408337	-0.396061709996021	-0.687970698364036	0.614952124375034	0.480830132446886	0.616994493457562	0.795021479189088	0.296135254134528	-0.882943298468277	0.554464367002267	-0.440167697985606	0.579132492653616	-0.513434065356299
TCGA-EW-A6S9-01	LumA	1.18558420420679	0.688369363257386	1.30136916522581	-0.0949493578757898	0.787282989318192	-0.503467873808904	0.565456039665046	-0.631983231876468	-0.451284072614907	0.586435381635909	0.428192841225191	0.13614275052097	0.253482921983056	0.758117508600217	0.738414322576916	-0.455002851932877	-0.34682461745359	-0.126968017168722	-0.654461593491928	-0.390564289139589	0.550239547237942	-0.274562220242018	0.182292563427771	-0.786165651060721	0.0365206904289721	-0.553657122812588	-0.123403128978211	-0.465042023100679	0.311174997787561	-0.138791088358677	-0.131988365835922	0.341804211551722	0.603479776332987	1.29075743220057	-0.592894438438292	-0.680745084948337	1.09421492624259	0.996965129628603	0.812234290535052	-0.593654560178401	0.387091897056062	0.716146586930441	0.875618576982786	0.803584936768621	0.77329476698064	0.171717434359506	-0.77501181398015	0.6948727638126	0.654515856508421	-0.276678359131729	-0.154194543496261	0.344239527846758	0.416569516161926	0.574627432754075	-0.0192029643185367	0.945047778318687	-0.651917750548107	0.642219565582485	0.0345775264262962	0.640657520066339	-0.210813259345589
TCGA-D8-A73U-01	LumA	0.48750936922853	0.738454174907811	0.784260146946846	-0.559810457395069	0.258203784564649	-0.291275735294383	1.02750984405275	-0.381166093819177	0.297269135279413	0.322247547590107	0.156289873988319	-0.252501071631867	0.162105282042853	2.2516679379486	0.586667589655581	-0.413005287133127	0.0147511102968122	-1.96623212400294	-0.313490612947422	-0.185014548332233	0.22549281475082	-0.32406994135065	0.795804863742134	0.12237265668658	0.698338722823488	-0.503049432924587	-0.754836401330602	-0.254952144315883	1.07832456455436	1.47137990001981	-0.825872922663263	0.747255823503973	1.37583684417993	0.19951924212191	-0.554175443962936	-0.265590174482632	0.445360608400924	1.00211272808208	0.823656084359933	-0.810257721749487	0.527283827487413	0.703040335905835	1.18331811949813	0.536114951400376	0.82913535505269	0.33095524654552	0.142316976792447	0.740996705465387	0.709349040782971	-0.437956076795917	-0.87702360371968	0.657294657030756	0.600555516397356	0.692888590627643	0.555800815801019	0.355984800218534	-0.234752681197651	0.486140591657508	-0.232973710816484	0.217386463071125	-0.745193061333681
