sampleID	Subtype_mRNA	ACO2	ACTB	ACTR1A	ADAR	AHCYL1	AIFM1	AMBRA1	ANAPC15	APC	ATL2	ATP1A1	ATP6V0E1	ATP6V1C1	BCL2L1	BRCA2	BRD2	BUD13	CCND1	CDAN1	CDK2	CDK6	CENPI	CEP192	CHMP3	CHMP5	COPG1	CRK	CTNNB1	DDX3X	DIDO1	DNAJC9	DROSHA	DSN1	EAF1	EARS2	EIF1AX	EIF4G2	FAM210A	FAM50A	FEN1	FXN	GADD45GIP1	GEMIN8	GPI	GPX4	ICE1	INTS6	IRS2	KATNB1	KIAA0391	KIF18A	KRAS	LARP1	LRPPRC	LRRC37A2	MAGOH	MAU2	MBTPS1	MCL1	MED1	MED9	MFN2	MRPL15	MRPL16	MRPL33	MRPL57	MRPS11	MRPS31	MYH9	NAPG	NBAS	NCAPG2	NCAPH2	NDE1	NDUFAB1	NDUFB4	NDUFV1	NMT1	NOP9	NSMCE4A	NXT1	OXSM	PABPC1	PFN1	PPP2CA	PPP2R1A	PRKRA	PSMB5	PSMG1	PSTK	RAB10	RAB6A	RCL1	RIC1	RMND5A	SCAP	SEPSECS	SLC2A1	SLC7A5	SMARCA4	SNAP23	SNRPB2	SOD2	SOX9	SP1	SRD5A3	SREBF1	STAG2	STN1	STUB1	STX4	TAF1D	TBL1XR1	THAP1	TTF2	TUBB4B	TWNK	TXNRD1	TYMS	UBE2D3	UBIAD1	USP9X	VHL	VPS4A	VPS4B	WAC	WDR1	WDR7	WDR73	WWTR1	XRN1	ZC3H13	ZFX	ZNF335	ZNF407
TCGA-D7-A4Z0-01	Dependency1	-0.852427724010202	-0.0207919516092	-0.374467305907593	0.567167124736163	-1.76556089115079	-0.437550532835213	-0.667629789722852	-1.47939050355199	0.165519078181917	0.0313373484239636	0.436546324668581	0.772209458737632	0.426882969928976	-0.0575881923712428	0.370699262246323	0.216947072410385	0.112432449264027	-1.08711649764774	-0.32629765660176	0.42564632995094	-1.2757726416436	-0.776722293642091	-0.0942320202325983	0.195886502612104	0.221051268634185	2.15592705785772	0.591656008112864	-0.123224657237536	-1.446483789551	-0.488572920940921	-0.317694208101644	-0.544124181176719	0.629333610894065	0.483658639122797	-0.233402103263679	-1.16786910431012	-0.30698867014381	0.538311405322797	1.93070251854879	-0.741762505210733	-0.316060349178726	1.08765645505223	-0.34806168906248	-0.622512425928952	0.0708687447554218	-0.0629882725033604	1.83482779554532	-0.659342850493754	-0.26634656081323	-0.935071031127535	-0.0494539704171644	-0.380178090412877	0.782290458984079	-0.442009882297703	0.025896023581812	0.272047676187125	-0.429339176057129	0.467043115779605	-0.165782019305296	-0.989142784382233	-0.449815864809543	-0.403648665858423	0.554228570304729	0.172664984218314	0.0358588394765028	0.441895046836723	0.226759576563973	-0.0913336787447496	0.35333346801615	-0.0457089116813431	1.14908184850265	-0.300903159197083	0.822615816644531	-0.868680232892416	-1.62236001188762	0.602917748946881	-1.01841976046893	0.205689479425446	-0.347867992495075	0.551348255184309	-1.06062278163572	1.0063609115735	0.748735100639201	0.900559143351631	0.0172936408395128	-0.545377441917282	-0.0102350791159811	-1.18736973802615	-0.466186412325488	-0.352005990823264	0.303826356225804	0.323471124859328	-1.6998866425199	0.392892248238027	0.810345495318224	1.24466422576772	-0.19070007528896	-0.899310200683865	-0.180552648533361	-1.57787681432144	-0.0994516473726411	0.310329012022455	-0.471715894374821	0.834550030608336	1.41393307667039	-0.406309320338105	0.902348302009726	0.170851003469932	0.905636892188036	1.21767449646984	-0.24882463772507	0.0508550325501337	0.497689630011188	0.520660004478401	-0.932423784551763	-0.015774386515345	-0.28532590489097	-0.0869294901629646	-0.0476487623685289	-0.314329691507499	0.00449915396679238	-0.305537535604632	-0.41557261275004	-0.970954248958693	-0.558727706252687	-0.223704789422768	-0.0776858647751448	0.493243423515459	0.374933412562885	-0.0645994755796493	0.171731039925872	-0.0215036364204906	-0.468223769853608	-0.653980369769042	-0.47598522621051
TCGA-HF-7131-01	Dependency1	-0.317012938479499	0.309323536939901	0.0467388634188784	-0.90482167807672	-0.206976413140609	0.109833462837642	0.845336323500961	0.36525896395448	0.0536739659489497	0.595756174169102	0.749774726151662	0.606588827570611	0.492232869961895	-0.704365116153441	-0.393891416646803	-0.400506280066818	-0.596112878734503	0.980555493105804	0.221655683555008	0.265867905324078	0.845543058606926	-0.49980935831731	0.199154335278036	0.0642522977296103	0.508279531553496	0.995268506747992	-1.00871287179042	0.699020771535459	0.790081935208983	0.260978342419417	-1.80135365121661	-0.424981788535421	-0.2428100973303	0.674025264662659	0.439374045312043	0.609794546960519	1.81876436591831	0.557272698026662	0.415073113079359	-0.426379947938101	-0.78469318380357	-1.56400698421453	-0.196597369260193	-0.639888174113747	-1.22246581120987	-0.930308828636695	0.301455836242297	0.61129367812224	-0.0439794308507653	1.66052578606091	0.454490141755775	0.863249726959247	-1.42588517331745	1.00069504296683	0.674171242832134	0.567258512352772	1.47257355200297	-0.216287529102317	-0.150992927027528	-0.258964724453558	0.0029671619007521	1.37196362852059	-0.570170508418306	0.790749314265705	1.19472837316115	0.870058200999577	0.908750730022881	0.47040157481729	-0.57571380625624	0.955812026600943	0.940379683308563	-0.476292926201828	-0.373256115917764	-0.00282187973631569	-1.57666175719307	-0.477758394257988	-0.0250613928801462	-0.0961595685927583	-1.34438359240094	-0.429077404133025	-0.530755166439433	-0.430383335890628	0.594721159782557	0.358263165198088	0.981617072302114	-1.52532518716001	-0.774589468464805	0.276155040532481	-0.606840638572417	-0.386041328817476	0.647337788374159	0.773058239533216	0.89361150217386	0.797110973069645	0.927949905821965	-0.0371241492910218	-0.517030787890367	0.526132595057004	-0.72315430780253	0.613795561889625	-0.118253703982813	1.11281568520668	-0.425539112904781	-1.55185150670108	-0.137103075437412	0.461628896032158	-0.138460087732208	0.241615167066581	-0.201431117401291	-0.657587343289858	0.559281260777176	0.0788523688679346	0.31902490809236	-0.0918110745965536	0.434775748949964	0.814391628034977	0.913551095096244	-0.205604063765986	0.216126020179546	0.537662056755841	-0.576125062773961	-0.525548914640467	-0.313704748843128	0.099834031967122	-0.163510019187781	0.832941789085607	0.268519641714548	-0.174576967104101	0.409665091948218	-1.26717312332321	0.047414329387025	0.656257337923657	-0.0283297406744374	-0.0281364867361925	-0.65477276858079
TCGA-RD-A8N1-01	Dependency1	-0.0119245661322072	1.61001044621208	1.84573586115399e-05	-0.65283327922949	0.0471451637259113	1.30553163991282	1.51575787071794	-1.03857547076425	-0.467278620852321	-0.43359831423485	1.56104000558554	0.910129965101699	0.0385727833540194	0.738161301717051	-1.46808031971507	-0.799380860541739	0.0847598640964213	-0.120651740799154	-1.51266855926083	1.45559547253591	0.111693490697775	0.731416498720421	-1.07168726486957	-1.48281244855261	-0.258002151341991	0.272746397662372	0.477992412405492	1.55410447824308	-0.61797425235265	-1.27690451543649	-2.05639908923128	0.398195791736105	0.0921300712291559	-0.408184357555942	0.899390524969785	-0.22024895912541	0.208624215324828	-0.252168441870027	1.19912729788213	0.74932912297953	-0.0813800281618419	1.35755470387417	1.35609604952793	-1.39084315132262	-0.926468892835721	-0.339130781454338	1.59011350681727	-1.44739557367115	1.11358832810216	0.0230218705519423	3.73912686305006	2.09010560940284	-0.146704067709348	0.582232891896807	-0.651914842991679	1.92061692445698	1.62690912227739	3.2350905226165	-0.723617495791474	1.28057625177278	0.927033397871832	1.67079550655692	0.928474113307778	2.09688555448176	1.34851665446861	1.6450562159965	1.55017960020358	0.430797612489071	-0.0220970626323136	-0.105363859784175	0.969185169320053	-1.51988660916215	-0.861077660283385	0.225055746137806	-0.44669232351558	0.355379158656894	0.273128899695457	1.99329331501791	1.07409328589509	-0.109624731074535	2.05245211235992	0.426717321716536	0.0240646581162755	0.814736044639359	1.34656101555234	-0.309484690891317	-1.53692343429011	0.355461104844773	1.55140853472885	-2.59878650576937	2.30812345241447	1.54457036562604	-0.181395105671861	1.83711604739458	0.162278008090043	2.83006398401338	-2.00278089152822	-1.20551318027975	0.675453684463022	-0.177940423611145	1.9469433884416	1.03809638547938	0.278963458073448	0.614216268534815	2.08111143162151	0.0729198902608579	1.2352721732506	-1.28776612901415	0.739894668501127	-0.971921190716262	0.923092992817375	0.0975539030501585	0.33966996219538	1.67572180241509	-1.24896911985385	-0.0698742075026988	0.988256880979829	-1.27855577712943	0.718365177330785	1.84702343540245	-1.65747499947414	-1.46651700241842	-1.04573445501043	-0.658977734831946	0.0854932364111419	1.49955746586817	0.421746343610925	2.04186086405942	1.39317523330862	-0.888805504114517	-1.77952548059572	-0.318977135129345	0.714093129378273	-0.745891213320205	0.825444868916729
TCGA-BR-A4PE-01	Dependency1	-2.16015695200969	0.252711756417149	-1.61918206076525	0.562933993601466	-1.12459414884907	-0.583803420105506	1.59808868346505	1.06776058547787	-1.17139243981094	-2.23532437558256	0.829473514894026	0.673669080499228	0.727489950104389	-0.481581125648222	-0.325660241250624	0.927981752134341	-0.467544492821019	1.35800469733919	-0.960940113179802	-0.70615178379371	0.486484586476207	0.0806176725718555	-1.03113587124704	-1.40754887380695	2.20431900707996	1.9660090837756	-1.13508105323579	0.584862795654307	0.815487436624315	0.0962189837550655	-1.74808506097784	1.97864545972324	1.37494410234402	-1.52186048790409	1.05066164822201	0.587253915619403	-1.73598378124323	0.500619115395876	1.48203925763845	-0.800686544153937	-1.70661997761542	0.246861455159239	0.628421399061476	-2.15958844306919	-2.19129515538398	-0.177873910197219	0.307385779865053	-3.05257934077519	-0.180598262392122	0.903903253697468	1.87154619106544	1.39790200948672	1.20326340845816	1.84573087010935	0.463934326406726	0.646080523118981	2.73759570779266	1.66741628129454	-0.797507166605512	-0.670102543562284	-1.24535393291184	3.20040390899233	1.19036186443065	1.71445777466955	1.1662801162539	1.60028798324289	0.498207307711376	1.70843138504678	-0.0585592752658712	-0.521683146134178	0.0969838242377156	-0.575326600521727	-0.133286929521123	-1.48718392627176	-1.41642367098944	0.565953843011589	0.776388166469878	2.17109978646212	1.69343287650756	0.619646062567892	1.65216595211242	-0.689687297288272	0.613483710143193	1.07884538789674	-0.122396102884957	0.102435947484017	-0.508828399465141	-1.53989113374931	0.148421023761609	-2.23793819617313	1.90360343770782	1.50835020919642	-0.151740543729762	1.59160698577706	-1.89515619800484	1.82983110934878	-3.13486982770927	0.607669564850218	1.07821257254342	0.973964035113977	2.57554741195304	1.7901784309932	-1.12311584454705	-1.54797085645137	-0.143711149667136	0.424509691975069	0.437866148282477	-1.62896166670438	0.0247811759732334	-2.43504781410401	1.92023089064421	-0.0538637980606336	-1.18991686444972	-0.220292970462533	-0.462948068395177	0.723718050649514	2.17340997547526	-1.87411360603206	2.08534804200583	0.0296879968545349	0.202343725720484	-0.735624427861811	-0.241099680038379	-0.424489256297786	-0.821660050405135	1.3306400757103	-0.407769054457138	0.428557076710584	-0.915341327318941	-1.13285250854227	1.00268977325427	2.95562088644157	1.12702570254474	-0.65052925638605	-0.262500064205016
TCGA-BR-A4J6-01	Dependency1	-0.478629670748236	1.01870093728844	-0.679083794826498	0.9440316798796	-1.27604113102821	-0.222259300594205	0.55547704600486	-0.258668203990039	-0.310695695448147	0.0542368051484893	0.491360169573642	1.36312214574639	-0.313770862989977	1.13192615689892	0.061525056107386	-1.12730285852031	0.410693674572108	-0.911360626335243	-0.993414783460787	-0.809095111506631	0.510608343798277	-1.0237885141774	-1.57141590746224	0.162034089765557	1.30129651745599	0.453240277557106	0.961414138659637	0.90007073268919	-1.30863122206881	-0.381174550729094	-0.29665269248878	-0.472022556158694	0.535779383632273	0.509463258560709	1.38831709712045	-0.970734236778234	-0.588176702288311	-0.335861471531402	0.554647805255164	0.582915163914243	-2.0425233137068	-0.7283133165705	0.446940501809671	-1.28426364134143	-0.91794004482918	-0.703476079740341	0.0516621245252902	-0.689447496671623	-0.787785302944686	0.548350203103412	0.977597270987028	1.09863586873875	1.6253722145107	0.141294051696361	0.793209122926961	0.735279091359438	-0.39951909736277	0.497796250231278	0.134992985724201	-0.13800013633165	-0.0157231290075943	0.730121931295577	0.0719578084399575	1.1043420378887	0.572191126935679	1.75444327501882	1.16011763272226	0.511281555731373	1.3110335710731	-0.446173343691112	0.177648026147208	-0.323304168585568	1.44490953190328	-0.141797330320543	-0.372499032847856	-0.0504540951216036	0.435804347947832	-0.0148616952219337	0.990840132147634	1.39633575617204	0.789782166527497	-0.19653710355168	1.57438289455901	1.3019731699286	-0.568545676268032	0.329957702548402	0.392705235518461	-2.05083341276492	-0.39462190312467	-1.67575442401258	1.64658348982176	1.16942782487321	-1.58463088251905	1.22626678575629	0.0211958049300074	1.77789207400122	-1.7622424969691	-0.193117238267376	0.13324577030235	-0.523484178477085	3.01265857728326	-0.0941970480881637	-1.34786097219322	1.71063727297991	-0.036183995544087	-0.845746377619586	1.21801940008756	-1.04633618791457	1.69525439969855	-0.987690663273377	0.918340528138193	0.937587949231931	1.61641512701161	-0.576681727521106	-1.21901538494134	0.949878541774191	1.17373983571257	-1.01227356092343	0.262852578696149	0.365227033666315	-0.106183408665199	-0.277585922294706	-1.13536871781593	0.684981478950678	0.762732336365903	1.33110213581396	-1.01782585249083	0.982699594175731	-0.469433072789556	-0.0158256527945723	1.75311492403267	0.874411255562304	-1.17653958793106	-0.699390836431555	-0.205988876582939
TCGA-D7-A74A-01	Dependency1	-0.68365409237627	-0.3801369654897	-1.23890587183655	-1.15166227138882	-0.584150120030582	-0.489245702094717	0.369388518395884	-0.747988129608347	0.124933927369716	-0.579130650778378	0.774446444929904	-0.0444887977258278	-0.314903390391291	0.685532944198784	-0.590747693908121	1.28961952337479	0.825379817678082	-0.292709500696123	0.452160355452956	0.924242213848497	-1.08235517832438	0.0664131211497008	-1.76897402586432	-1.14046995750194	0.0457404816527595	1.29092489717452	-1.22732169837458	1.15515316476295	-2.03308267899662	-0.186923810351877	-0.845562560774644	0.642137862690424	-0.830450241886874	-0.446767056173521	1.59643405955908	-1.49655841682981	0.207371586988925	-1.25988519628937	1.12075799798537	-1.60259230479296	-0.974294416069251	1.33919147650241	-0.502470835373131	-1.53327988488468	-1.07430292421905	-0.99362851097202	0.753269190636064	-1.43591951202316	-0.510707394048339	0.38286276176237	0.245370261295734	0.188454211894882	-1.28615603967798	1.08900856465901	0.535585566066429	-0.162351874391441	1.40316652760344	0.687870028652228	-0.372599554875569	-0.158928861143069	0.785286387687744	0.968551461452353	1.45732539730211	1.76943256447661	1.23735771033764	1.14860136390466	1.0381777262791	0.0937060557514693	-0.105815195043559	0.880485486319565	-0.119001198527057	-0.519332803844703	-0.346177194744499	-0.364115151860695	-0.391195549155378	-0.548674034228687	-0.748839405407385	0.615580341674379	-0.357664844474174	-1.21139963642282	-0.0655797648074341	-0.156934158518272	1.23980183447336	1.14258331120093	0.249925481490842	-0.669116301784653	-0.0648090565034873	-0.695543742423838	-1.16368381492973	-1.86832954443361	1.12370801445338	0.633202264325238	-0.194231439938439	-0.531677671857571	-0.497111748793636	1.01187406276077	-0.881461942212789	0.0742039931838487	0.343112950142151	0.121442713386384	0.847922445246474	0.0904816631274696	-1.24623894365095	-0.18830515374317	2.1201224392854	0.194009557063777	0.810615532800161	-0.997109759802427	-0.585358033609678	-1.69570418492159	1.15738174419781	-0.36460835537839	-0.955254047348833	0.701437728983732	-0.702098968886613	-0.136535784275301	0.963590055550513	-0.844015092780306	0.120376212388423	1.1013488692562	-1.25799780146762	-1.3698615350566	-2.23635294020665	-1.53303767666003	-1.74358468305845	1.33952292987613	0.413801884903873	-0.0837356357366976	-1.23248730014517	-2.24499015266835	-1.02416994823113	-0.464041232565075	-1.15564368387518	-0.793481731006225	-0.589904352389046
TCGA-CD-5799-01	Dependency1	-0.594082684920265	-0.368816922991587	1.16691301677899	-0.432314459199318	-0.387654128576513	0.51845730173813	0.758598658378782	-0.504794154681182	-0.214980000619608	-0.0257111297794138	-0.0632374193216313	0.387884966275639	-1.62783799040184	1.52921173612614	0.287069436877323	0.140558128454787	-0.322952191317952	-0.640557837852134	-0.360975742478012	0.5208277523426	0.0172563209045843	-0.476692239307599	-0.487995415786051	0.971911319705584	-0.213154473751117	-1.88915751690291	-0.17469198451708	-0.247170969142739	0.123772771696758	-0.5287535217037	-0.00855554470631528	0.214204685790457	0.0338803723209371	0.440288718897224	0.879230417791345	0.376757166405029	-1.07545128206627	-0.777970065613654	-0.561811946443757	-0.705194702265804	-0.940439989614224	0.703651946956915	0.00454027267295734	-0.494656209019968	-0.695531107248588	-0.0687686075794897	0.17237917257159	-0.6806462480393	-0.684633409518017	-0.49198230892291	0.382784998444758	0.0915754435710889	-0.419584953120643	-0.105499266721253	0.162203803800082	0.920425031176672	1.46759745977732	-0.803749158174737	-1.46984436141199	0.148855041878681	-0.164190488767401	-0.198321547803795	0.611240530555515	0.69375996145763	0.206270700739686	0.387000824017477	0.911875408183978	-0.287930363718074	0.588041932913559	0.468282222223585	-0.179041614856409	-0.912294304499208	0.613797230757127	0.0450641683190721	0.57823044168448	-0.15031420183847	1.92565086749485	-0.814094440680463	-0.625971386925609	0.435919274038342	0.322886516847669	0.368436594958953	0.265798680151542	0.833497279055228	-1.81885712101029	-0.353614239758288	-0.97476934136462	-0.815917304368263	0.375171672684438	-0.988356464619572	1.1178273506723	0.237238533981649	-1.0703844410814	0.414560867231285	1.57120594463831	-0.679521199588377	-0.521627710387394	0.174879856802898	0.52486213447875	0.202406920035544	0.543451900162358	0.103658683773787	-0.749699219735485	-0.261084083579716	-0.665670267166781	0.0385526975776166	-0.679192654491846	-0.798945670596135	1.43894662334735	-1.2231345182247	0.542634485026776	-0.371047590520838	0.0735388324583149	-0.45191263859095	0.0199036169838378	1.15116522224143	-0.24639457001966	-0.695170077995221	0.352524234411109	-0.25194292312286	0.948294679881414	-0.878460238970942	0.480591649987454	0.683303313368577	1.00470927153948	0.120830944057045	-0.869968985664639	1.27760186891976	-0.401689385705145	-0.0742813725840493	1.48621465495588	-0.869368538476517	-0.303303497773425	-0.404774905946562	-0.200808559311855
TCGA-D7-6521-01	Dependency1	-0.752300073073419	-0.234625580603058	-0.779646747387785	0.213276447547416	0.234059436318298	-0.96577287210399	0.570875321351082	-0.358690339347229	0.150248190716869	-0.523097494151534	-0.848656662707547	0.72873144854994	-1.37539463852493	0.741011525014536	-0.351437277346814	1.00112370980807	-0.505706835719003	-1.19490655696999	-0.478664718175791	-0.0142140504985641	0.335553629312962	-2.03005707614851	-1.37840933609432	0.712795576464695	0.597701511158373	-0.963563482768486	-0.518899734463271	0.0285132672778861	-0.491763646045639	0.568865876601017	0.0584629886525953	0.132413831583464	-0.395590670029796	-0.242117274012508	0.907056903742102	-0.28984028391911	-1.12853715192763	-0.377247358135828	-0.252200773019211	-0.295769572722041	-1.50164126682864	-0.245816514286818	-0.763185222929748	0.297497438426969	-1.19348600538683	-0.715757586328136	-0.510951857404141	-0.727320715029502	-2.24757206054542	1.22385638981248	-0.991378516529199	-0.461352876581065	-0.141735296672191	0.386263646128346	0.377045320017596	0.171987057584547	-0.307610888223284	-0.435542354697665	-0.362151266694925	-0.357013462317518	-0.630678147761765	-0.31351022741594	0.32469042469377	-0.061227674696561	0.666899459491383	0.429984543429828	0.85969416128517	-1.14316587674559	0.924599449730209	0.334900261722878	0.317898593065504	-0.0377961546710088	1.27986603532306	-0.770005941920231	0.334785463179273	-0.852360139966987	0.484017866537221	-0.549842517279909	-1.14265301583152	0.652881051447881	-2.04630945402816	0.41678855277542	0.303946446069703	0.510734839138196	-1.35726607901504	-1.61667401392756	0.196514970532767	-1.9882519402419	-1.44119475508959	-1.04920905389775	0.562507200446623	0.773690213741895	-1.51962388831552	-0.280513292819673	0.711311769254933	0.0132951647423142	-0.61288771481396	0.550421467684053	-0.305885800795912	-0.805866931915975	1.03173435503358	-1.18137309391415	-2.41763913140934	-0.0565254907045136	0.151316122124555	0.209312949709376	1.00410958584987	-0.546852159660276	0.892105895030235	-0.330839235328974	-0.132104019195889	-0.533968389739795	0.265012568680607	-1.11220158045516	0.270023610216997	0.396921882444832	0.727316959475967	0.468828552530514	-0.0944436478126772	-1.17653941709196	0.451257239182016	-1.18049029108998	-1.24882833352602	-0.778732798724805	-0.281466241141264	0.193819515623512	-0.346287341368829	0.071892676915742	-0.269786185550627	-0.634651016543787	0.410581181661386	-0.476779289144424	-0.108445770991537	-0.378669323332473	-1.81001099970617
TCGA-BR-6456-01	Dependency1	-1.09826207825748	-0.98334043590839	1.24638605206515	-0.631006467391511	0.386295441605625	1.37728828162001	1.93641819549354	0.464701019836381	-0.461433638343696	-0.565033656954378	-0.0917906238972253	-0.192284944311805	-0.809098152210126	-0.13941943630858	1.08822378676041	0.924519827674923	-0.441164360511705	1.20560350414627	1.48512035300071	-0.0512208241138281	-0.0372015514557258	0.0822044988696546	-0.370613493562796	-0.838584540880543	-0.751635602084543	0.765474958450734	-0.5416742809142	-0.372303876228516	-0.460397919593347	-0.237475509317889	-0.776849224410296	0.969767531783894	-0.528362503967326	-1.09679718795965	0.00292050740562876	-0.650007569500121	-0.066991016310931	0.0465603472087275	-1.02371066162794	-0.876154391618089	0.27808448091376	-0.133069525729573	0.707293978124588	0.286133634521161	-0.29132255272832	-0.200239319716079	1.4599353647525	1.01056435783068	-1.11807494447658	0.683487015983873	-0.0838325718205856	-0.500779796930977	0.375881622063283	1.50886111062819	-0.486053065936949	-1.0132905924827	0.89597215707169	-0.66438243605395	-0.953101455424562	-0.768329264508223	-0.682614068075539	0.676963233297888	-0.368867630870769	0.112466566644467	1.46080881296665	0.588725216989791	1.17600533951837	1.10240580711627	-0.421488633575719	-0.790856685898403	0.523324808981958	-0.797357054709647	0.380750148004456	-0.510513080306115	-1.60260830104979	1.31179829919842	1.0496465864658	0.359274796872547	-0.416758513174961	0.143849493231355	0.446125299481034	0.305375071330797	-0.59499641714616	0.0877723253274973	-0.71281420960128	-0.915957045212153	-0.883751289691129	0.833806929468602	-0.140578629784265	-0.850480582761691	0.555965702580094	0.194602224196713	0.174217333423807	0.11927061878678	0.666586750948535	-0.416399140177496	-0.196870296346899	0.175480874268065	0.0603119873407223	0.183627615846483	-0.409377982016798	-0.413370086179066	0.0895949840104989	0.439056614078971	1.31534588190725	0.464855113464793	-1.03650869117956	-0.791893562638899	-0.0248367309898289	-0.789154779218055	-0.57033781319152	-1.2826978731769	-0.677358641280964	0.448915348278606	0.0503109636304095	-1.93264930659962	-0.0152113401802308	0.292661328753097	0.300085846749224	0.904190061639258	0.335477037296963	-0.921842254852791	0.520613686950062	-0.412128491038438	-1.13302696486592	0.695478590110098	-0.461656217657547	-0.487627547563565	-0.0384043217280469	-0.998617236166902	-0.38610279655586	0.766381297683815	-0.331769362353316	-0.137893313277144	-0.0470586974607111
TCGA-RD-A8MW-01	Dependency1	-0.935745967099888	0.332711929018297	-0.286247020535656	-0.154472256797489	-0.0426112046994283	-0.158956668273056	1.48469634692857	-0.165890330247175	-0.047246136417964	-1.19547398835658	0.736187551554829	1.08435088152512	0.874105465387136	-0.833518636542709	1.00665196484957	-0.0556619421189164	0.380953538372523	0.484662936268766	-0.330304912552569	-0.365046651471552	0.306021479251698	-0.168015725806419	-0.566865420412467	-1.50200249450625	0.127403565339575	0.615154092313947	-0.88390430397006	-0.35445867461313	0.93610013476465	-0.224542962467729	-1.51758328551491	0.345961891198657	1.01640195553265	-0.43822445815271	0.221326356466319	0.601878656616114	-0.715116200117767	0.326780608970647	0.389977832064694	-0.391674222176665	-0.410696961903201	-0.122037616038414	0.566772702734671	-0.727544308300733	-1.64952160503503	0.095776445108755	-0.00670485396919354	-0.41247062080751	0.799403628383824	1.06807094137565	1.40388210192112	1.73668517865874	0.854064146783294	0.449976461614354	-0.202572111935869	0.0270867927181851	1.29856685437065	1.62045853465164	-0.604539334156017	-0.150936673881566	-0.016390994586695	1.30397877752385	0.602704354521473	0.885779296110561	-0.310017421302549	1.48116380045464	0.548278019373849	0.619333050451913	0.121934193696249	-0.752568608715702	0.260411057941689	0.152343035707454	-1.11566151801713	-1.09194918268746	-0.494425226069099	-0.226951193072055	0.55422669372635	0.665789133831303	-0.0813346482471273	0.865158328109682	0.652047723060158	-0.0415230106833791	0.577566385553972	-0.17351450822465	1.30178566152006	0.0774514457811347	0.16728641912282	-0.323210830256504	0.555419899656049	-1.82067690455951	0.628230568351798	1.2124882117156	0.232000106183419	1.15841837443891	0.157377086441961	2.207504844861	-1.65923551254446	0.0395159317335409	0.932141034528915	0.275577554702855	0.512742833870659	1.88545419240416	0.289525612807729	-1.00068194752559	1.4981968302566	-0.388136364535638	1.5532181455294	-0.569740755013618	0.499114764243172	-1.49762293772341	0.799166021536749	0.383533546643946	0.222442468052497	0.100995679137638	-1.57901343556942	-0.85980418559679	0.71232412782713	-0.302032371043397	1.20241729185629	1.59181660612196	0.119354558893292	-1.07279617173377	-0.70411677061181	0.15554298216623	0.208970383210459	0.826876216284414	-0.214998596876856	0.722187697568958	1.0756502715949	-0.241670630806627	-0.69158903226549	1.00508207269253	0.987766558998933	-0.234536785133418	1.05669495115481
