sampleID	Subtype_mRNA	ACSL3	ACTR1A	ADAR	AHCYL1	AMBRA1	ARF4	ARID2	ATL2	ATP6V0E1	C16orf72	CCND1	CDK6	CENPH	CFAP20	CFLAR	CTPS1	CYC1	DDX3X	DERL2	DNAJC9	DNM2	EIF1AX	EIF3H	FAM50A	INTS6	MDM2	MED1	MRPS30	MSTO1	MYH9	NAPG	NBAS	NDUFB6	NDUFC2	NMT1	NRDC	NXT1	PAK2	PBRM1	PPP2CA	PPP2R1A	PPP4R2	RBSN	RCL1	RPL30	RPP25L	SCAP	SLC38A2	SMG7	SNAP23	SPTSSA	TP53BP1	TRPM7	TUBB4B	TXNRD1	UBE2L3	USP7	VIRMA	VPS33A	VPS4A	WDR1	WDR73	WRB
TCGA-BC-A3KG-01	Paradigm:C2	0.589835437039537	-2.38270090035068	0.529740177642424	-1.61308558875234	-1.50171678296664	0.772042428646477	-0.484505568897519	2.24852216023773	-2.49369602459644	2.7015124649844	1.57301105331992	3.46043344679784	1.03747980503213	-2.58587794255312	-0.741928764090465	0.245669505324133	0.691791355705968	-1.61568765435728	1.75951028393869	-0.263482975276345	0.619220609527564	-1.48067491084757	0.577536826505367	0.942117979934679	1.42282045932645	1.72832565508874	1.11197513730255	1.33131735165112	2.06139011966966	0.383254011196381	1.45586665728716	-0.385871831407257	0.801873447595395	1.12847868341998	-1.61630315656269	-1.50361185918009	0.747539487757301	2.47002930518959	-1.59227656962895	-0.324964012885085	-1.1683729056178	1.82086405338524	1.82268364842174	-1.65792262978309	0.922725766775772	1.02197108406239	-0.327126505022693	1.74752625495394	1.16339928052891	1.04413311239812	1.06737785344587	-2.13457865200345	1.49669741095757	0.88227319579324	-1.38536410376188	2.15650457391672	1.86059891515982	-0.00888476382395989	0.880019948141789	-2.12507481648856	2.29744905147524	-2.02030636602553	-0.850849968274414
TCGA-DD-A39Y-01	Paradigm:C2	-1.79128719576408	-0.287888818997579	0.566429314030537	0.272215521700152	-0.0151428047940254	-0.566296354980868	-0.199393321521613	-0.374327107320361	-0.0800795859467282	0.381400400870597	0.594890845560075	0.0965769171123098	0.982242205026129	0.226216684442239	0.71536377431779	0.66213840345347	1.11586981235663	-0.051311730105614	0.512489204846289	0.201806315480978	0.066495971199286	0.497893922296093	0.59225108925234	0.434550605379083	0.340621288384142	-0.147107173799957	0.191991903433231	1.35004909594523	0.116216360110691	0.356576053316727	-0.592594193035112	0.996486907983036	0.711035068014331	1.29299559300733	0.705537854935931	-0.471590688578092	-0.0781838964940168	-0.148446012716709	-0.387986721719724	1.12480505451916	-0.351496619568227	0.347914751786968	0.265795967213852	0.218929631529631	0.256852093269774	0.294288125783159	-2.01282605377567	0.145405000871872	-0.122992610863204	-1.27569850008082	0.700403078510297	-0.139847281499023	0.268642302432701	-1.0098971020964	0.0728116524471498	-0.172179337365946	0.101192212286986	-0.411447791228886	0.245587672002668	1.29842505985176	-0.000252883421370241	0.0300615984740623	-0.409765861106045
TCGA-EP-A2KC-01	Paradigm:C2	0.439792720865785	0.937580603728027	-0.868652863088008	0.641018275536254	0.515651364941999	-0.294562580186665	-0.256738203673903	-0.056716445533127	0.753766102709051	-1.0951446411856	-0.656872908914333	-0.755408226284562	-0.645659959806992	1.63375713274242	0.170583463472582	-0.88085227871918	-0.105042514632513	0.144374331527539	0.0812052199854026	-0.174097332128527	-0.485770942749173	0.321492336448405	-0.747284643489471	-0.995402540911572	-0.290590822381441	-0.895991175769824	-0.0558558182658881	-0.749370449645766	-0.724444574351588	-0.54731172978635	0.0220998327450632	-0.00760745294489114	-0.141862094926977	-0.281528701006015	0.256039782118383	0.389667307990106	-1.16205507525004	-0.981512111740892	0.820850568718456	-0.398626903379504	0.0262501514062959	-0.392821151210495	-0.442295634311986	0.898951126160632	-0.915403177124476	-0.113587458414986	0.586134303721411	-0.55061296103533	-0.435529532746643	-0.529273672854369	-0.345331756395284	1.20330155732506	-0.0643025403356413	-1.30749320137414	0.630946900395946	-1.12646255712655	-0.670824119305729	-0.431405059636594	-0.598743914936703	1.17112396746571	-0.229911128437394	0.750974132048432	0.283384322349126
TCGA-EP-A3JL-01	Paradigm:C2	-0.237128301780529	0.836332716704972	0.470429943953501	-0.371742908907608	-0.241897438558185	0.976955888040342	0.0719837241295507	0.352033164235451	-0.163108372807151	0.675379006728581	0.427329856950388	0.0157178030124662	0.75739514480879	-0.0182451637561884	0.315118922617872	1.01481109470897	1.44666327758427	-0.45035172986737	0.231455204038546	-0.752620992993415	0.409080843399236	-0.21484549140212	1.62177105816628	-1.04690004389479	0.20113356865392	0.828346951402692	-0.36689034721231	0.208746369836631	-0.335388894424498	0.306013309803278	0.62528244362527	0.0926372533069663	0.850413898782565	1.75648209799091	-0.698195223818526	0.195197432194393	-1.35736596783718	0.437668994246942	-0.791573123605191	0.296712129394386	-1.03765378061849	0.468030774722318	0.410232014457653	-1.06785254708018	1.68238126220481	0.951050028781614	0.240308869117619	0.438002162413837	0.977423953361729	-0.252739528266462	0.785886299172769	-1.283872645467	1.12081467291926	-0.627886914206091	-0.684127821270951	0.0548447913157827	0.750393251014746	1.85071195084161	0.480668517138503	0.328645741257167	1.44444345416906	-0.437406108704045	0.312593883016117
TCGA-CC-A3MC-01	Paradigm:C2	-1.16916958765045	-1.81969290191456	0.787596238723828	-0.171941502958195	-0.874597960768685	1.7932438669222	-0.799778211922128	0.833767109790775	-1.08629185052096	2.66377172845529	2.13771866328571	1.20046783974839	1.09159496625783	-1.65600378780524	1.29050515634164	0.917145048079477	2.32102527357297	-0.483481470139347	1.75493551363788	2.06077648180553	2.36713843588635	-0.18068622995814	2.24285046859684	-0.879630894144219	2.74647880807526	1.46072464999423	2.87332640086855	2.15671391166439	0.00954096954611071	0.0667032051976786	2.04321565652767	0.151471105526093	2.67803730961424	3.36208814513655	0.87187008285224	-0.863407180692116	-0.106136014459464	0.855104624555848	-0.590556426185463	-0.815641169686141	-2.33474049210454	1.27237231887766	1.10958680913871	-0.913812209823297	1.81183956247124	1.49514127084937	-2.26674233047179	1.3133555210288	1.40478063079893	2.25956273038885	0.862088966327395	-1.56719120966449	1.77682075227001	0.600567047540389	-2.3087672562701	0.251331521389362	1.75098489482696	2.64211562304594	1.68177218452073	-0.623123068020987	1.10227313728627	-1.48061398333928	0.133380112709141
TCGA-FV-A3R2-01	Paradigm:C2	-2.15769637965542	0.362089656741105	-0.272140504967235	-0.0444705903086231	-0.669608566827832	0.117120855642339	-0.710510650507283	-0.0366198176787974	-0.66614257879613	-0.320498464355847	0.616556845482314	0.471647863379243	0.417828631866888	-0.402864434857245	0.97153778232608	0.275838611093349	0.448092205033441	0.460884518512392	0.409483177023838	0.647617299997976	0.0205489244621636	0.800134519707941	0.200289988529097	1.39829400334183	-0.59228755350799	0.477806425544369	-0.228554751230777	0.729131018461662	1.04654673492965	0.909020899771651	0.618698547509673	0.571435246416573	0.509162729744607	0.378690195390829	-0.421161829184602	-0.569016606451853	0.22793081390186	0.251467213751204	-0.545985541946011	-0.685556855982932	0.411763699803416	-0.509699245153771	0.650882516307835	-0.700453122438436	0.51273561062668	1.0457073736558	-1.08883534599612	-0.0928903944764797	-0.59577060764793	0.095092317040797	0.484148546912883	-0.567650671544249	0.397831994999672	0.344229650250974	-0.152380231251216	0.446580815667694	0.303547673624537	-0.00124478589654264	0.45833334881794	1.46299003351587	-0.504424594825482	-1.4233185882221	-0.332212401088714
TCGA-ED-A459-01	Paradigm:C2	-0.585174899916157	-0.493693660942386	0.907239752637864	-0.109746968528901	-0.480432734759747	-0.31823082668325	0.907556111579227	-0.674373217607982	1.2421449689264	-0.5518553140978	-0.563148908375344	-0.380386307057895	-0.46688625486743	-0.107937231486899	-0.0400224493464746	0.176766930549835	-0.611742884989244	0.60393736337361	0.324020638478736	-0.0549271926682995	-0.300286556464027	1.25025030527883	-0.119007576143458	-0.666803198913248	-0.803778923735962	-0.523601948127298	0.346410567045006	-0.364879040605595	0.460127598151574	-0.0161258481205712	-0.151997822929106	-0.554842248947169	-0.615388490711978	-0.23108436923758	0.800754353768566	0.676746235945349	0.34957260613738	0.417262229404033	0.458673997489236	0.635919496706236	-1.59364959078416	-0.437042478195982	-0.369302069849798	-1.19089340844642	0.221258686882147	-1.21335218483091	-0.0187849196730825	-0.395431273951616	0.0113918379642823	0.0539728560349369	-0.278008325970106	0.0815406434224792	0.210853268729984	1.26160993034154	-0.0397980574505842	-0.30429503982846	-0.250492097341157	-0.287115662458654	0.0125968687226137	-0.253888500768392	-0.207911518230369	-0.631684289710569	-0.883892536885444
TCGA-BW-A5NP-01	Paradigm:C2	0.417043519602385	-0.674267724931648	0.52044791776339	-0.519127039606894	0.381873253817869	0.2681980017303	0.80828348570972	-1.1173656048967	-0.0767407895476349	-0.196401251291151	0.0348184651651312	0.673773840048871	0.172563549540942	0.348760977584523	1.23492102005295	-0.121990431697261	-0.860619448518549	-0.0184258545490569	0.532397986531391	0.278782474876379	0.312048887301931	-0.482917471574979	-1.26775116639704	-0.394824374193307	-0.420061788043472	-0.203947857164642	-0.444498991668471	-0.413072839965922	-0.78448084934487	1.93153639440048	-0.0198407052069207	-0.81752374841904	-1.21547106714437	-1.36640342355154	-0.643134356700126	0.363187631339312	-1.58169108513638	-0.325417510284568	0.556379464098955	1.15922560770993	-0.307056839025071	0.442946656801933	-0.694866263180373	-0.603655536193701	-0.621088693221811	-0.26811188977327	1.33540548247077	-0.365183142823089	-0.574521072838493	-0.0818111796177441	1.39183041004946	-0.0104458416979013	-0.426143592662832	-0.000233912934590465	0.622296309371651	-0.265186270146051	-0.310439185924198	-0.755867132816847	0.918463593561796	-0.441972405671655	-0.0114143133303939	2.21718645408943	-1.09181877515748
TCGA-BW-A5NQ-01	Paradigm:C2	-1.10998233039737	-0.63989253964978	1.80375719374145	-1.00252345741349	-1.03993386084586	0.632472113693034	0.218594384942131	-0.974524008119315	-0.683479798048526	0.0682908358703927	0.970614228608122	-0.283878268881337	1.29421533000553	-1.20269805391721	0.92894910048855	1.36093067788003	-0.296864989536134	-0.437328964270214	0.925811132364144	1.19941315609415	0.297142288425653	-0.230205874227004	-0.542693763685391	0.066620820326304	0.0844626455883248	-0.417420560120391	1.44781677523333	-0.546586468758101	-0.967832870769331	1.94277165655266	-0.525825584203215	0.192844219272942	-0.939269463907803	-0.0404383108111177	-1.01690833989567	-1.24658500817571	1.39215453105493	0.744107669156758	-0.933752892112442	0.79757290304411	0.650899229008909	0.18936595370836	1.37837834755816	-1.47196215513265	-0.37418038027725	-1.12756160753885	-0.402784493291559	0.935568342396471	-0.702882784954621	-0.245796292229102	1.61885209775889	-0.900597917877387	1.20081157749985	1.27998198389881	0.206877604816758	0.691327541755936	-0.258146336432135	-0.850944318854913	0.633757591528134	-0.198033659603531	0.539777684931937	-1.50087288381975	-1.47245683232281
TCGA-DD-A4NJ-01	Paradigm:C2	-0.0567973737647024	0.327710206830105	0.696251522858368	-0.186747991703887	0.49671122278732	-0.52412727945637	0.709349583205488	-0.270259164161184	0.66035652243462	-0.703581108713527	-0.903550476559465	-0.0474778264790776	-0.188373881784868	0.793832699542003	-0.458440707814352	-0.315222429018123	0.0412636525719547	-0.184309552816528	0.0962551665787784	-1.55112845121918	0.305948805716934	-0.147648699400181	0.237641876569368	-1.25217551138757	0.367852076936804	-0.651049738863517	0.659793604377005	-0.0991374191786707	0.15856264884054	-0.0375267041796746	-0.584573997695236	1.0057036063514	-0.762761088767855	0.0980279630045413	0.279283597834809	0.122871387071125	-0.0350161546398956	0.426949333034754	0.846079650454476	-0.25386861371782	-0.0859567165455542	-0.110798191452004	-0.259514285201262	-0.44306136737228	-0.0920973976326182	0.249526162862806	0.863825742081252	0.0173349414478479	0.070099522177644	0.0103184567517213	-0.190406449378964	0.548270069207253	0.631259179026064	-0.63263967020503	0.247590827928754	0.407241029183032	-0.635445664703966	0.809768020100894	-0.0734069136997653	-0.229974637991356	-0.130485203348454	0.493917808893169	0.0604432963483251
TCGA-CC-A5UC-01	Paradigm:C2	-0.508824617502966	-0.952467773805969	0.628433931765304	-0.862353416705078	-1.13118029284465	1.3130904740764	-1.48668900854078	0.931552264428613	-0.157896697593051	1.30103701491942	1.61400267947765	0.198417519388083	1.05925372523228	-0.771196099642001	1.54987368931627	1.14036005896371	1.96339740325104	-0.0200947564936223	1.63088048898799	1.4424413147656	1.9329718951635	0.469237700895275	2.38564467309153	0.423897397362803	1.58615417555005	1.39325711841485	1.61902228449846	1.67103963702544	1.07385004377528	0.307387422464196	1.40693381316537	1.32349698502081	1.30985194355224	1.89462112934154	0.0837473077205131	-1.03993927751553	0.358977335561872	1.3576770385525	-1.09262363359993	0.11861137457153	-1.76401744885333	1.7261676738462	0.841381396727436	-0.500578182344051	1.93755624781983	0.804363284372415	-1.98408792870487	0.919711647665131	1.30650434190801	1.01995274158234	1.99004753855812	-1.08243887918284	0.743841887681084	-0.995406773084143	-1.63762922589241	0.652188730636225	1.48890436562922	2.30025900537818	1.52530325703746	1.47912168877949	1.90713607110271	-1.22901947697491	-0.950458657018059
TCGA-CC-A5UD-01	Paradigm:C2	-1.49613428792619	-1.08957370504525	1.81908385721868	-0.466350537854482	-0.625208311109843	0.837686726513089	-0.804428189067816	1.07076116117838	-1.30344243782847	0.897285752015209	1.00334958916467	1.00628790654168	1.81886270585274	-1.26044257846046	1.43338583681484	1.26931198739571	1.78513008129607	-0.503809506595159	-0.490820362778016	-0.504649252039076	1.61577014715448	-0.586449953003966	1.32894108836207	1.47966057297094	-0.307162422621224	1.35717512129729	0.270100039468794	1.05308355040084	0.24826632329632	0.966276181518069	1.06750945093303	-1.07601932963079	1.15879604209413	1.2397329561706	0.170676653337133	-0.855796541004688	-1.3421669345659	0.738387754284127	-1.42267532300566	3.09845357713346	-1.91194143215321	0.86734345178583	1.09420436338333	-1.04881577434272	1.26906957858895	0.608834660359578	-0.518327464589225	0.187871997377048	1.66332040569129	1.09870066599453	0.938651033121211	-1.4925425517504	1.58404439000049	0.759064849512422	-1.96776396078818	1.05745925526371	1.48737710200207	0.940228175411659	0.743223474710594	-0.220425577079403	0.020218520871118	0.667212013828249	-1.61201278587557
TCGA-CC-A5UE-01	Paradigm:C2	-0.221658525390692	-0.0480386371419666	-0.086906912749377	-0.279385347868149	-0.461781072212117	-0.381132573021742	-0.377874900240385	0.494834271492347	-0.886737864349297	-0.18062787143911	1.15780666618992	1.0904574729179	0.54007855608959	-0.494690911329674	0.258576289988686	0.555908383484983	0.207618407996284	-0.219154726662086	0.206802438255349	-0.418434626517061	0.358540962796494	-0.970253117426932	-0.033991548874029	0.487792325599833	0.36984759752696	0.107167794985268	0.269940089918087	0.49467068288534	-0.793587119704598	0.242367437188221	1.00326938081915	-0.512797618389432	0.557530585355257	0.238885430801704	0.284658191312534	-0.496965440136077	0.277789305962409	0.45608408871068	-0.718268083296405	1.18090710802234	-1.44596787414179	0.676848617038248	0.10221818731565	-1.62695835530895	0.165024150761407	0.482388855373957	1.03073654919425	0.0136294426294759	-0.766282867200693	0.301363675077767	0.751276311692975	0.0633826552602558	0.955909190858421	1.02689995189008	0.158086425890633	0.486773112755065	0.304908670611708	-0.687365140920828	0.31636252283663	0.0262531644824183	0.118907334023989	0.945148529426393	0.215794834321711
