sampleID	Subtype_mRNA	ADSL	AHCY	AHCYL1	AIFM1	AK6	ANKRD49	ARF1	ATP5ME	BCL2L1	BCL9L	BRPF1	BUD13	C1D	CAPRIN1	CHORDC1	CXorf56	DCPS	DHRSX	DOLPP1	ELAVL1	ERBB2	ERBB3	EXT1	EXT2	FAF2	FAM50A	FIS1	FPGS	GMPS	GRB2	ING3	KCTD10	KDM8	KRAS	LARS2	MAT2A	MCL1	METTL1	MRPL16	MRPL17	MRPL33	MRPL49	MRPL57	MTPAP	MVK	NKAPD1	NMT1	OST4	PACS1	PDCD5	PFAS	PFDN1	PFDN4	PNPT1	PPAT	PPIH	PPP2R1A	PRKRIP1	RBSN	REXO2	RFK	RIC1	RPRD1B	SDHB	SLC25A3	SLC35A3	SLC35B2	SLC7A5	SNAI2	SNRPA	SRPRA	STN1	TEN1	TFRC	TIMM17A	TP63	TRIP13	TRPM7	TXNRD1	UBE2C	UGCG	VHL	VPS45	VPS4A	VPS54	WDR1	ZW10
TCGA-JX-A3Q8-01	TCGA-C1	-2.1383121828151	-2.06196863194822	-1.76439869078838	1.7405766533492	1.96477551018586	2.18155049914528	2.06018344381439	1.49533104588986	-2.25251094304414	-1.89676629370252	-2.18830361665811	1.89978596236061	2.22364966673863	2.02350044261564	1.68593403711213	1.9706902798061	1.75342462740792	1.52485980239775	1.43328392057579	-2.30289310853931	2.05909347532805	2.09314022280555	2.18607220746058	2.27652210370523	-2.27518707357446	-1.03725527276548	1.91246146299312	-1.89431394437931	-2.16240814550954	2.10588485400964	1.74035401191324	-2.00631144880966	2.05802101754547	-1.73871008138267	1.95818016214572	-2.20049204950668	2.0630626859817	1.85962202175675	2.27356368617173	1.9515100572855	2.21225791273036	2.00299871816693	2.14409398348493	2.30064291769971	-2.29137091888029	1.98057983940299	2.37296627604701	1.4327128860641	1.78119643591325	1.9731814197356	-2.1338484749451	2.2417636110323	2.0159532026119	1.8918213219612	-1.83722547054078	1.95424277868814	2.38363033467331	1.90677101774141	1.89870369866775	2.16205683529739	-1.90564339862497	-0.470742676861789	2.16363740744602	-1.67833702262512	-1.81488315176153	1.98394965802069	2.27822389602773	-2.38146329644636	1.93586146265281	2.36325808397229	1.88518176800444	2.1594075946622	1.65428130671379	-1.81516956219415	1.79975193292475	1.99200714850029	2.1288153397412	-1.50897282621884	2.41333176144062	2.22037683661807	1.95906795201938	2.103837342431	1.82758707138763	-2.3865759585931	1.6758146141614	2.31446051205314	1.75646437055553
TCGA-LP-A7HU-01	TCGA-C1	-1.4871917531357	-1.49094650826579	-1.34622047107502	1.66087935734553	1.42815836138512	1.66126404294285	1.57208332248823	0.356234671363924	-1.26740432223537	-1.6296300787164	-1.5215384193485	1.48624458021665	1.40583829208771	1.55804509140544	1.68918833775712	1.77357759027838	1.64042450958895	1.61084987129122	1.72227154940453	-1.39772395412762	1.28750815141223	1.52814155356436	1.32812085606378	1.29504506684848	-1.2584942183611	-1.34191052948617	1.57579337611706	-1.48574785151108	-1.5137239115275	1.54198760978496	1.68441383001289	-1.3527852112542	1.66165428242834	-1.40468855495856	1.14404588950233	-1.661535808024	1.58990892539887	1.65742302492621	1.37059778892971	1.35827063296082	1.3056086631529	1.28711180290137	1.14062182763479	1.39294719933018	-1.13957043645882	1.39623565872643	0.848513280385063	1.65288863567961	1.68383424746505	1.66148094839181	-1.59347637168635	1.3453227212663	1.25083549847774	1.4446755837157	-1.49005513315038	1.51920397610788	1.30261325704376	1.73850944048674	1.6495198490816	1.35201914205689	-1.60334042001	0.325553573297527	1.46056719510177	-1.82912086730051	-1.30298145830987	1.73311729746081	1.42929148083999	-1.32301490386928	1.57465491076234	1.31965341015332	1.44909248632426	1.5631003954871	1.53033320057513	-1.5097959802905	1.53769712341652	1.76329404628167	1.21481163394133	-1.73357098267163	1.26127475295426	1.33554162600615	1.74375122906192	1.2971724900787	1.69403916458587	-1.42828297617655	1.53809130084099	1.04337663527017	1.47952428500612
TCGA-MY-A5BD-01	TCGA-C1	-0.0714851394630778	0.0501876386072144	1.03684666536158	-0.277251212653388	-0.557447728341981	-0.0793138962764092	0.230876187802913	-1.28625347702024	0.0716725598571646	-0.22546713781378	0.283952561101166	-0.941151784074177	0.0692853259367564	-0.364082714224853	-1.13970367839134	-0.456704420082205	-0.0534380617959459	0.467743890457489	-0.367768998184168	0.15277120753847	-0.874787648125358	-0.489022875347643	-0.282654779845391	-0.36193952755333	0.586301767575751	0.0398452517494024	-0.425468786214295	0.196592869027393	0.0944239627612765	0.274779188478783	-0.353042380418436	0.00902360027248623	0.00335590332330999	-0.0932555919094083	0.0950330838273477	0.156414579149309	0.425481712131059	0.268781047855122	-0.620149936304868	-0.954146323662553	-0.863998214993855	-0.645371351083476	-0.447387097734185	-0.294810426464951	-0.13890197203281	-0.668367849617912	-0.509470077397968	0.185372947908958	-0.663977326321546	-0.250495345358985	-0.0629228527016985	-0.0143256948462811	-0.178305960663172	-0.611322364917879	-0.237994139931699	-0.0503432289285762	-0.592013053718656	-0.290579464417565	-0.0196760028081206	-0.417426401974184	-0.0229742646911113	-0.75839255676947	-0.309906733436261	-0.383935479993439	-0.0884489403980106	-0.197114911353992	-0.256901291175527	-0.209113136283281	0.0618808932197255	-0.564979165142927	-0.538811021391982	-0.453321623467408	-0.573909638757288	0.0247210730567175	-0.0748191592295947	0.00686811286563479	0.334974555568484	-0.358920682453821	0.411824818313388	-0.340560109999513	-0.120590009218112	-0.256038892994955	0.0974521672307539	0.326067843362017	0.10697724717936	-0.0617459070634684	-0.409323258345398
TCGA-Q1-A5R1-01	TCGA-C1	-2.75601053353623	-2.65912595353128	-1.88743305861508	1.76330582313015	2.05578210639441	2.09972275251226	2.28345632940854	0.000604850876815116	-2.16111666487733	-2.41285499687372	-1.99938750323688	1.9390621476329	2.5472035883285	2.62069751818703	1.23053239064666	1.42285928081346	1.93893910501242	2.61837768805794	2.34779092560991	-2.27003953293996	2.1402956928567	2.40458974094209	2.88879286279068	2.82404039677964	-2.34690828976741	-0.392194889029884	2.14271898187791	-2.21494666339643	-2.41471065979254	2.64654312063846	2.16843606946516	-1.98609231879651	2.39760079499674	-2.38972672501777	1.62990115602605	-2.50461704681392	1.981213196443	2.4904302838902	1.67450052641797	1.38069340884569	1.91418720753068	1.54824565207203	1.24414883080005	2.16438347465965	-2.79578945138516	1.79182584759848	1.40945470843661	2.1415986245698	1.41128032728958	2.40599825840378	-2.75105942897028	1.90618623085786	2.10268958510628	1.53218578894662	-2.4850141376716	2.68703886287535	1.14871324438946	2.48563067613612	2.02903024629486	2.26706680566325	-2.68147213774908	-1.74190210857186	1.94519321760711	-2.72518271716735	-2.80635446931597	1.76763158620901	2.9303014559023	-2.80430324846706	2.63498953590177	2.06883867926468	1.86027329522896	2.01121236082862	1.50034072690593	-2.69504288270679	1.94836644240852	2.26282382346422	2.18891460238366	-2.77031009028601	2.9022280696468	2.96849487992054	2.0256472007661	1.80796028354231	2.08081381820021	-2.7334341312716	2.55801052273327	3.46917131143533	2.35183588411136
TCGA-Q1-A6DV-01	TCGA-C1	-3.19470099963507	-3.06009523445205	-2.66948925926973	2.45226714194487	2.78066928937125	2.49447650863038	2.92228788690193	1.63604399589413	-2.93793178445297	-3.3456604264333	-2.97138715731077	1.88155228877085	3.09045352841167	3.09468789273596	1.08184965268325	2.30879092803541	2.36722580723968	3.18753660243805	2.38947454866431	-2.9091159619032	2.2049151997951	2.86127479142058	3.22256041737453	3.35931096966975	-2.87893292489541	-0.483909797775146	2.51210181474646	-2.91044206629028	-2.96222482254583	3.6779590580718	2.67994758244166	-2.92796109933665	3.10117132032527	-3.36115990811922	2.86570974985078	-2.93473109890465	2.80601208687584	2.97307240768253	2.0117983860554	1.96239224487687	2.41063836986412	2.31962992383795	1.63106167835377	2.93487336537343	-2.89062755945071	1.77088169839125	2.35888106274386	2.63740964564865	2.02438244169647	2.89734554731062	-3.4968076258182	2.38368163869241	2.82569265722604	2.01649191671456	-3.31006224437449	3.02259557867682	1.47724190945077	2.75519803895361	2.54989818400895	2.85458087470153	-3.04858904667625	-2.4981403576636	2.52789326871197	-3.28361530073291	-3.33418438956407	2.73711706730756	3.03626202321955	-3.11702705147511	3.10916667135636	2.63266533332902	1.71907673758421	2.27461877236197	2.09302310928166	-3.28814761508152	2.63205886953444	2.72012524088721	3.14352196287965	-3.25895667358924	3.29418818822346	3.15084529742794	2.78955300865446	2.44726124311547	2.89526476136779	-2.98304771655407	3.13206693713801	3.73433529417729	2.64454338852993
TCGA-Q1-A73P-01	TCGA-C1	-2.24740169043484	-2.4140213781671	-2.32445168234418	2.58957456286333	1.90162889836581	2.03388276210377	2.5930321526643	1.12779153626009	-2.60661991915611	-2.50478844358173	-2.27214168676611	2.17905451213885	2.62522449013001	2.12521284780294	1.5740600200813	1.64660520184472	2.20712514222794	1.83832192771843	1.90512611883713	-2.34401162036355	1.82091670841026	2.35405389943172	2.69880171809283	2.4202751786783	-2.82346123961789	-0.724886121406944	1.8873604042569	-2.22936545728189	-2.41655306223629	2.89939479643746	2.13199252538548	-2.30175566068799	2.39784731025459	-3.21069069439478	2.7661708479049	-2.11348198746212	3.57484351175364	2.64156483420578	2.0014648152895	2.22047079451274	2.17026458346642	1.9009115545472	2.36380746043332	2.42937312595569	-3.01075384394455	2.4130088222721	2.21739054492422	1.69029037551001	1.87641762903063	2.09681946396527	-2.57229840816259	2.33168488444793	2.29731210442275	1.96757951523875	-2.20016651757496	2.81387084031983	1.97564119925681	2.10641904719998	2.08764371018149	2.66455836355251	-2.42571622810537	-2.33531913571677	2.24262209067936	-1.88507474235749	-2.54773231421259	2.3758743780224	2.41560606261247	-2.81251951116562	1.82356385384507	2.23303849168585	2.34430941980879	1.51100911810054	1.35749090224081	-2.19853250752942	1.38892610954776	2.19379717444069	1.6684642938292	-2.92515654394115	3.03465597902613	2.95731598644117	2.40777628289372	2.13984669964939	2.3094233284108	-3.22354699921197	2.18398172686628	2.35588491920242	2.58029538907951
TCGA-Q1-A73R-01	TCGA-C1	-1.41555771462203	-1.21738309532921	-1.32878265298394	0.731029801701289	1.07090219279875	1.24313190002767	0.799609358374271	0.0884024148949699	-0.354773961829035	-0.917465332825508	-1.08185364028122	1.32785140127295	1.03565246937261	1.31064269700694	1.56980104835755	0.984246913906114	1.0798206038693	0.878793836236001	1.10478849334779	-0.691859494292377	1.04616613980905	1.18083583044338	1.22630647475808	1.08973052784086	-1.03261770330431	0.424174342999612	0.604640921736083	-1.16263828341226	-1.20921030189757	1.00649320318249	0.691589700019977	-0.945933483587735	1.22453613076703	-0.841327040521575	1.20225220477717	-1.40217179547346	1.22840538446718	1.34553956285859	1.05159159871023	0.692342039222728	1.00448175753491	1.04485265272459	1.35310576525599	1.18450947456873	-1.11551076036952	1.08776829496643	0.67353163953382	1.46163148513697	1.13664012194378	1.45651339588799	-1.16880686320661	1.63194609663532	1.60531372324903	1.28487536417528	-1.35247107312269	0.322069683406707	1.06264388065333	1.37398301288949	1.02367873705547	0.947016697333924	-1.46625372366613	1.02973403427836	1.00059332568881	-1.32182994950902	-1.06120405358621	1.031287138157	1.20020664335657	-0.990865059946401	1.19418633354552	0.612709694694727	0.782602369784633	1.37085466828315	1.51200262465402	-1.62857153663597	0.642719244580974	1.12787189883061	1.45547672689012	-0.816923204046408	0.758310016374122	1.34505359268161	0.923689916607692	1.10255464542062	1.50755977351777	-0.906137610418551	1.46864200975375	1.91002333025903	1.1337424264125
TCGA-C5-A1BE-01	TCGA-C2	0.311207293087253	0.451743150064219	0.289724825247291	-0.618001631474334	-0.347892398050343	-0.128712846594747	-0.386655116008875	-1.13653700010516	0.406901284435415	0.435677223295451	0.319751566353963	-0.104874822731303	-0.623839738947897	-0.089903085324232	0.495469301260315	-0.167896915066356	-0.470043134036501	-0.110019237797171	-0.0180820910122915	0.508509803528702	-0.447788792947938	-0.645433660660981	-0.566314813209603	-0.500457870644423	0.442423267080967	-1.67251485440268	-0.20826020452594	0.479368406918623	0.39336279292613	-0.752789734319067	-0.567650404875918	0.714268085318209	-0.323518664309425	0.427185026194963	-0.993423086987759	0.416078879114788	-0.608853258008833	-0.294785814576287	-0.39308646223354	-0.614959064705391	-0.519476586897907	-0.612063156258041	-1.04727410904197	-0.649401027578187	0.789978651463846	-0.294521132980841	-0.722786909991979	-0.00912171870215388	-0.0777461203885109	-0.446469403043987	0.487084030706062	-0.723547577293141	-0.814246031183732	-0.596790673952568	0.597804563226589	-1.19824260176572	-0.316195330777434	-0.694890718192622	-0.651166076250945	-0.692778616359637	0.308437953204493	1.04930060383348	-0.124886272648524	0.0748245658291379	0.241221454614823	-0.462994162736947	-0.344512421611792	0.632973933460393	-0.399725383358618	-0.22313524190972	-0.377752666358707	-0.222162175015225	-0.0778498253424856	0.339288715878789	-0.416605520439916	-0.436225056172536	0.108528843477915	0.547058372147621	-0.864598028343932	-0.370693308645463	-0.381216734508479	-0.560078455090413	-0.234607379705132	0.125220273666718	-0.361140711867987	-0.443853454368596	-0.154164140668469
TCGA-C5-A1BI-01	TCGA-C2	1.18491515622601	1.10126326974416	1.54753552515944	-1.5988932808933	-1.63527391413216	-1.78488180640464	-1.09809821635291	-1.04368319174712	1.0220704933125	1.11418958053144	1.87227878962103	-1.40317178894039	-1.24611346184458	-1.5899176324324	-2.19093044258941	-2.10081250436698	-1.35591217422346	-1.23282300376417	-1.47153692288554	1.5803634707895	-1.98401347792972	-1.70234555753277	-1.31359408325354	-1.1491357620324	1.41968002869265	0.839320355638421	-1.71588428819687	1.17576417970164	0.887490592123783	-0.348471903980522	-1.5244961625687	1.07365050153429	-1.27469182680305	0.462148871662243	-1.38184134733224	1.13120369412663	-0.442104486756378	-0.617753073666102	-2.02451914411889	-1.96341230755489	-2.00483199506974	-1.87218838035773	-1.89758026540627	-1.44884019527036	0.250199695947547	-1.57386834489567	-1.71349404001102	-1.18541865016444	-1.28198514037108	-1.54497897889288	0.785211236416761	-1.35403603412938	-1.39071985753917	-2.09902996870615	1.0836307196051	-1.56553655236139	-1.64904340457267	-1.18300353855683	-1.62871604415871	-1.21527172270979	0.616196376431242	-1.94992150588833	-1.33656454621572	0.53959626148528	1.24146321301803	-1.73420594814237	-1.36712014314762	0.497340832185211	-1.7010923399818	-1.56151031954138	-1.51402519701905	-1.49486499382713	-1.77946172767499	0.949492609141659	-1.69047048454049	-1.41075154706584	-1.74721502625907	0.319419661607017	-0.427609779037953	-1.06943477827634	-1.19184239560166	-1.58767949138356	-1.08227677404239	1.53132351583546	-0.808341883579494	-1.75815724946202	-1.11064007726028
TCGA-C5-A1BJ-01	TCGA-C2	0.873124446343695	0.614145692349045	0.222053902164749	-0.971089463360025	-0.63096122377202	-0.959488699451842	-0.617571696483844	-0.660547720680058	0.724015060611182	0.701000063230655	0.853398437039405	-0.87027160015417	-0.709095083749317	-1.02718703078528	-0.725215867083252	-1.05669416275953	-0.775594134276465	-0.480538130438348	-1.23107483950795	1.18808414807448	-0.826915026058683	-0.44051198461021	-0.732242437379155	-0.52762776730383	0.352519173912261	-0.0542823063527796	-0.83637271047973	0.918451983675538	0.234193760946171	-0.791684254676916	-0.8614457521772	0.103937856006189	-0.953888150865344	0.146395401016726	-0.347757065272668	0.660793016657219	-0.55444226965683	-0.693275647641828	-0.844085041796175	-0.309441026549698	-0.561791645763348	-0.172017672938642	-0.273487585940448	-0.652400106164516	0.289332991767281	-0.866096938250374	-1.82377717303034	-1.06695801749734	-0.878792299963666	-0.708406698199318	0.351152409278648	-0.516268551437193	-0.813372786436172	-0.846368806687421	0.729816307854528	-0.626413215735802	-0.757856842521273	-0.793885525487615	-0.62401774333025	-0.460264552197132	0.409620998654836	-1.08697912257151	-0.862081418468141	0.778527269185359	0.806457953005401	-0.7185989883277	-0.76920124080973	0.184773181627952	-0.787987692087276	-1.30467374331293	-0.648296488883646	-0.882818462012688	-1.11705181745115	0.610388125367159	-1.15254859821907	-0.808259459102599	-1.28263626855788	0.643879256801513	-0.232683444625452	-0.892758417042002	-1.0660420568163	-0.978995737325473	-0.709685936682623	1.05147813295323	-0.782998775784882	-0.704140848758617	-0.805925651264677
TCGA-C5-A1BK-01	TCGA-C2	0.555747013129726	0.521922693569007	0.778144109586703	-0.481504071653473	-0.422046075262072	-0.686579834797589	-0.640731322209286	-0.240122032724797	0.535143411593489	0.70170003705389	0.63796646623509	-0.721993742880233	-0.635460608148243	-0.543255359712981	-0.5495994851115	-0.857655735453515	-0.922345311422942	-0.42440144338867	-0.619988448189894	0.598670401207282	-0.370277255376742	-0.533340647299395	-0.543090636601941	-0.43851511485437	0.460320456539553	0.265381672825602	-0.103055428104316	0.733735736245415	0.807396488244083	-1.17169445652136	-0.727269706254764	0.594023390563426	-0.754260457839353	0.598523534679375	-0.451481831464871	0.733154825115997	-0.982678344463336	-0.813501353569183	-0.533644535977413	-0.381639957001617	-0.410132373622968	-0.311616895146083	-0.264726305970158	-0.566375327390561	0.482891295445871	-0.57355305148562	-0.465836415392743	-0.912406305729153	-1.12445052112381	-0.859191938086225	0.442468071650038	-0.67626579436579	-1.03066287173388	-0.604041012679455	0.681344843390418	-0.195919914735892	-0.537495845053851	-0.517390149737727	-0.579526101482287	-0.42051793796346	0.537084856582247	-0.0683103035782359	-0.530318675783147	0.366051474473489	0.746072321721781	-0.729085562789784	-0.329029037514969	0.626197387907635	-0.659957305761602	-0.721215987906896	-0.725063980617594	-0.676651031183499	-0.638142325528595	0.582773448179957	-0.633905151660412	-0.8635853728167	-0.566521648877045	0.510422012169688	-0.507861637521614	-0.318871937472581	-0.947952597738243	-0.698911376012541	-0.714330544534401	0.4678818565543	-0.752423304883281	0.120341145311546	-0.690944941287609
TCGA-C5-A1BL-01	TCGA-C2	0.619060575887279	0.55539002431986	0.575175919252258	-0.39535062646112	-0.166542472434094	-0.326337911141609	-0.139293644417581	0.0114601434710319	0.673682653676432	0.697305786339179	0.344915153449813	-0.4103429507116	-0.156303764448813	-0.400389824930009	0.00405948323923481	-0.199589982100012	-0.0956197780574854	-0.464594760692517	-0.355365509919231	0.659746433032536	-0.390513134622206	-0.385689874359191	-0.362528951977259	-0.478659698373921	0.920815263559959	0.301181892231049	-0.226131038804715	0.530018115332258	0.52997650764871	-0.316699793971555	-0.234035615483144	0.283151982189344	-0.467733545162582	0.752354097251288	-0.61308720243425	0.486385048347509	-0.353843453068118	-0.406589954295011	-0.398921349148511	-0.413759966817083	-0.389799709036574	-0.59138948539718	-0.210524347019244	-0.405483282456637	0.539482401847884	0.0415620435156657	-0.357876533783075	-0.511557720634203	-0.358831406214656	-0.399771977839896	0.467972496658684	-0.588645208511164	-0.465315828786635	-0.354412017785684	0.475344386975759	-0.516368166002936	0.306933177767677	-0.417207062141831	-0.540595714347021	-0.428279315754488	0.617120344225611	0.545379143545724	-0.161847829216344	0.269505963996453	0.582257062630886	-0.470529958064139	-0.386578169826883	0.343992727305775	-0.696724876128413	-0.494605619472297	0.0241478771223089	-0.0136476512797632	-0.134167801852324	0.586124283089679	-0.555705107154246	-0.277304002156549	-0.67145977528733	0.482907314455196	-0.0617610974687871	-0.529964271439575	-0.408295242299785	-0.119844712333637	-0.30288369003999	0.666081379767261	-0.410633436378765	-0.282549653808287	-0.287053889980058
TCGA-C5-A1BM-01	TCGA-C2	0.784860532514526	0.822790396645005	0.779436510522528	-1.01017747990201	-0.764232856332886	-0.693985563522831	-1.10480293092684	-0.605347233536581	0.74879825453919	1.25479752488161	1.18097270770965	-0.701215160631038	-0.958621873479911	-0.697328809480869	-0.60141207059248	-0.845296061363716	-0.848705281446298	-0.752952873180701	-1.19439471064822	0.807082519931083	-1.08313273466343	-1.02354479846124	-0.815022225435021	-0.383617435975615	0.610295008787332	0.159805906558995	-1.00809716323716	0.793906742745963	0.774294114875905	-0.294564831774184	-0.915362176075749	0.628835437318724	-0.800392238317937	0.437023168801816	0.1688356355281	0.817768100676913	-1.18325501575764	-0.644048775564239	-0.744805166277573	-0.160129602493354	-0.495936319727781	-0.544237136929139	-0.175221152746168	-0.590509388787877	0.637125673941782	-0.489219515577949	-0.040135631650369	-1.13085910732288	-0.943370871403934	-0.576107409181022	0.922086908451088	-0.793748729489039	-0.987316080819462	-0.613080210751739	0.767805928728329	-0.484860656383494	-0.551849737088825	-0.773044917133323	-1.30113812183393	-0.652417714131766	0.484681651887499	-0.263851980550305	-0.976118619182072	1.1432250046518	1.21893400669112	-0.696641953011401	-0.755743882339359	0.759226660647037	-1.02585180950808	-1.07777643337886	-0.483636076273294	-0.917062973958956	-1.00405916769198	0.580924128705837	-1.04764775753285	-1.07967815067202	-0.36648194693178	1.00517995864758	-0.601993710791435	-0.935177725448267	-0.970639048442446	-1.28978265599894	-0.435162743323583	0.708981386169378	-1.06773847838334	-0.945420540697522	-0.79412822657494
TCGA-C5-A1BN-01	TCGA-C2	-0.456143068401975	-0.45362031732404	-0.955961318245436	0.0714568790466997	0.701593720452603	0.0348993879191435	-0.180509935424314	1.13227623978645	-0.379955804274623	-0.0246829756278595	-0.855727550388413	-0.0200153296185503	0.0201348596538918	0.0415413116377095	0.594174710124574	0.628809798342806	-0.0554103309267709	-0.126568652740577	-0.395787046812446	-0.293563628224579	0.798028875462512	0.789396350593524	0.125837417045526	0.238233405009183	-0.738223066789059	-0.876813247867383	0.844135209083401	-0.544291975367695	-0.641730071937435	-0.380699251556251	-0.0958902817890913	-0.628399015326997	0.0472626547051619	-0.398216175692827	0.377412385393821	-0.686684819570675	-0.00474999069490671	0.127384628115868	0.485685868219356	1.08148730207112	0.969925598054987	0.836886421030736	0.767459506275478	0.598348086093337	-0.258110190809956	-0.120911362842344	-0.183278911634145	-0.245434817273646	0.288021287832294	0.381865046484471	-0.301919789997018	0.0780015978376652	0.303143162108863	0.751872192755636	-0.235092789525753	-0.0328065128824529	-0.188115892511477	0.443084225162376	0.302845850606555	0.449658567640825	-0.58921061596472	0.460543838669695	-0.449052037949536	-0.258814443511511	-0.226675640276825	0.243580300269874	0.09464139199077	-0.356842650235356	0.31033806763232	0.409417155253689	-0.0114151675960097	0.621909085636949	0.202175297596907	-0.433097295812718	-0.21253890902071	0.286675064830642	0.142897374466179	-0.281304439485359	-0.221784097077804	-0.0433051252887926	0.0344370686819262	-0.173182448805494	-0.184034747450732	-0.317153355121145	-0.516719091123098	0.233102975937188	0.0245701438147723
TCGA-C5-A1BQ-01	TCGA-C2	1.02792436083166	0.710884692905661	0.922689065317578	-0.706485095287152	-0.800268998761923	-1.45765436863897	-0.566163297254144	0.321381966516694	0.450745730374591	0.770059184771356	0.829046741216305	-1.24689648623188	-1.06568151972232	-1.11141067450933	-1.63748969443638	-1.22460150971591	-1.23771183552896	-0.69609953738564	-1.02965598091086	1.07933802699352	-0.743160820998614	-0.654697348614014	-1.16764976807142	-0.930806995698605	0.562587567225354	0.760503245996241	-1.1491650095917	0.818020130107787	0.681816794587975	-0.744757491827577	-1.17799152294883	0.740124133595654	-1.2649365944201	0.387721716999799	-0.852617143048051	0.65622903709143	-0.585961282047286	-0.593144024875275	-0.967179122372717	-0.898152933445396	-0.760283577357312	-0.633127511532956	-1.07017648314802	-0.739425491954734	0.384924350579471	-1.53004520603065	-1.33170104094884	-0.94533670672726	-1.0748220928528	-0.948853958232759	0.546626893460204	-0.580189098023265	-0.861079964633998	-1.02355582106516	1.02992128468837	-0.61443365793625	-1.50647158210002	-0.86585862141071	-1.05844922036809	-0.529114633851497	0.439215553050676	-1.01493092481448	-0.690584303775489	0.936109763402863	1.1329105592947	-1.00096704918962	-0.912663247184969	0.59597183866752	-0.935818275622237	-0.714619829426086	-1.44073202222299	-0.875820590308434	-1.17634529719712	0.630260720105381	-0.361701727689559	-0.95014510030377	-1.24124104031421	0.517355001408788	-0.788385546632159	-0.868726197348867	-1.1246017645954	-0.842101801839436	-1.53469438047595	0.912593298100307	-0.973824881811552	-1.52605932777129	-1.01594021249215
TCGA-C5-A1M5-01	TCGA-C2	0.779143330666129	0.826152599618306	1.43652611431747	-0.53202149671478	-1.0785909674162	-0.742346303789663	-0.388957102037009	-1.60133443502843	0.829123984349418	0.194063095057617	1.15535112740241	-1.41464393427155	-0.73522641583706	-0.823795513099118	-1.91098764272824	-1.1556348607084	-0.820592510329597	-0.445402950383427	-0.727532012966558	0.863906063852648	-1.55677636780452	-1.30639101385317	-0.87333177758957	-0.875567139709974	0.948848366018725	1.27722311322222	-1.04431836722742	0.702983231562304	0.891062689437561	-0.00836057430082059	-0.745070127045012	1.00527735450523	-0.401262528404764	0.760582902606304	-0.609847710230693	1.12738816310695	-0.522489979767156	-0.314107254622903	-1.38503241224786	-1.64376644847816	-1.49935047827569	-1.40350081139575	-1.15406794228887	-0.888644833113205	0.629924782138005	-1.46924914624964	-0.773605796526971	-0.160193186709378	-1.37989265497421	-0.892929501844224	0.732238396873189	-0.560831966071832	-0.637717743357714	-0.96219434795071	0.695380464781258	-0.414252636294218	-1.29824508093265	-0.871693275841393	-0.65419201769433	-1.06532865132079	0.525909332051516	-0.87722082645368	-0.948686740538996	0.365913727887161	0.259676147375469	-0.738611366616358	-0.764195278339537	0.983766400184936	-0.652965114214496	-1.19473185231318	-1.43055021121507	-0.520291719617397	-0.792455110629834	0.943441373321862	-0.1997897838584	-0.757766302382859	-0.394366025980249	0.340368975652345	-0.310861883274774	-0.575489631514917	-0.535595982316938	-1.05845895700177	-0.294905024893139	0.860162011264628	-0.151638118217968	-0.586174504724762	-1.17734724550121
TCGA-C5-A1M7-01	TCGA-C2	0.280913205622356	0.296203724116488	0.341636061681176	-0.563663086415149	-0.258980339831361	-0.451832399328197	-0.427718484422494	0.583467615758341	0.540876987657209	0.241752677578655	0.199337622272436	-0.410916463260974	-0.577283696274395	-0.467372344940824	-0.298639514991616	-0.228437491245056	-0.520867502010583	-0.557776873162609	-0.738178134026861	0.325877967507032	-0.129245252246318	-0.331651477043924	-0.499933560229288	-0.602911902152841	0.600380037753588	0.860896319125607	-0.649556963115047	0.21122898253519	0.301874135565721	-0.193395355461659	-0.257353352635955	0.750605800620504	-0.508679781315765	0.521677475912309	-0.553272966776738	0.252712148282411	-0.475598763123832	-0.52805383909305	-0.258098025682196	-0.16752927775827	-0.245954265725872	-0.375436050703678	-0.419122191229996	-0.286440039267443	-0.147595465272153	-0.689774402119322	-0.670778923745324	-0.384647778851092	-0.282566297344373	-0.414593564931557	0.128640318095918	-0.191249338018968	-0.26924514617238	0.0869747594756715	0.40479416993628	-0.365263185192022	-1.01947324954891	-0.619235167824396	-0.475876588565822	-0.528229049610463	0.251830230999037	-0.139211329478071	-0.869442881849491	0.637785809759696	0.245264897495276	-0.375207970116379	-0.453888100387439	0.430108962921625	-0.420754978153245	-0.236216009354956	-0.542755687866733	-0.533566766766473	-0.409117884225408	0.245916988286991	-0.11565048858167	-0.392559660380701	0.0889297265383205	0.133800501398795	-0.578192009645602	-0.869665170944263	-0.367996989684728	-0.260096037588552	-0.908722327729012	0.675269973146819	-0.391284277281318	-0.593731095729269	-0.376137947696379
