sampleID	Subtype_mRNA	ACLY	AHCYL1	AMBRA1	ANKRD17	ATL2	ATP1A1	BRD2	C16orf72	CFDP1	COPG1	DCLRE1B	DNAJC9	FURIN	IARS2	IGF1R	INTS6	IRS2	KATNB1	MAGOH	MSL1	NUP153	PGD	PPP2CA	RPL30	RPRD1B	STX4	TFIP11	TFRC	TOPBP1	UBE2C	UBE2D3	UBE2N	USP9X	WDR1	YPEL5
TCGA-G9-6370-01	Dependency2	-0.629379193978136	0.322652676595761	2.15988550724393	-0.529798574278236	-0.213030940622019	-0.603441941506895	-0.185491429184421	-1.46799725167368	-0.804194563395711	-2.93346250465067	-0.820586795762455	0.467031268781006	0.231720313736485	-0.342213323436904	0.0604599144798464	-0.771730458545994	-0.150615271822878	-1.89664301813893	-0.0120906563288439	-0.0227562784065853	-0.166741290304513	-1.51010483202884	-0.428338826048025	-0.271584302845621	0.896735545405063	-1.16450247870532	-0.0545543620447254	-1.45212083289451	-1.46019664621146	1.61363623513646	-1.7974883256744	-0.392752301661275	-0.973223645349904	1.06254390484653	-1.09868738914142
TCGA-G9-6385-01	Dependency2	-0.632375117022632	1.4029269211937	0.221822001286142	0.586555201493563	-1.06984843228585	-1.58952550299425	-0.214984759845619	-0.8479619928105	0.763064470331904	-1.36622158605481	-1.10197945221926	-0.293429701869284	1.44396957512671	0.924128562466088	0.828167985308255	-1.00380418598128	0.688683777559306	-1.73002492834368	0.530792424972369	-0.245373308398654	1.25306171288292	-1.26708043150111	-1.93016080065793	-0.127563178053591	0.841744373917169	-1.51736776083545	0.729798649760058	-0.794484194592999	-1.68497963775456	1.53029226013897	-1.46289273188726	-1.98811225008933	-1.81882307402996	-0.785743535538915	-0.625954609707113
TCGA-CH-5766-01	Dependency2	-1.64261855731984	1.42875352951245	0.867596328716881	0.403120521392976	-2.56894044322972	-1.79273070940158	0.536614436882809	-1.38701053935284	0.591360082036271	-2.41392760656196	-1.75695022635032	-0.718798790029274	1.4468689406851	0.278840451013227	0.788159278455337	-0.394777039413507	0.463968013851271	-2.25868194640511	-0.169755819717832	5.24233418477586	0.442615803317757	-2.20884785288614	0.475381379548189	1.6961200537704	1.4081210516038	-2.72977071294825	0.441637160373426	-2.21850514428087	-1.9272176885371	3.44774647211482	-0.811527116627908	-1.11092804509039	-1.85458542771719	-0.506824554607276	-1.29064940304245
TCGA-KK-A6E4-01	Dependency2	-0.52006720477808	-0.117217000727659	0.0194955292907016	-0.0682468466479565	-0.504878930861178	-0.711466245014844	0.386077769749856	-0.351924319862042	0.0937750049007753	-0.228097555210729	-0.589372669735096	0.563447683943043	0.106279905216916	-0.444201302351365	-0.538884994110506	-0.349176616128055	-0.498197388829245	-0.572002013382466	0.49973219597292	1.03295817456003	-0.0523465965814462	-0.414160173912792	0.41950411302782	0.833344721710089	0.8598140377974	-0.770400740276501	-0.0153642553685234	-0.657688292508151	-0.707955093827649	-0.105442398655215	-0.634831320783611	0.329370198088391	0.508285943906007	0.44691669170269	-0.476994996292885
TCGA-HC-7210-01	Dependency2	-0.0665004950284419	0.369875964876915	-0.458082167760186	1.03498050816819	-0.673551055384317	-1.27917064556979	-0.418688841648947	-0.571966393408778	0.381278669924835	-0.39498154038643	-1.0625793761212	0.453846987242474	0.599595524042795	-0.310960251174726	0.568962816557661	-0.70095876720742	-0.189113053676586	-0.553043017759908	0.532007648336019	2.20070709354255	0.662464458336639	-1.3955020860516	0.779451536433515	-0.527684800726688	0.0897161926477658	-1.33908304969055	0.689836744597553	-0.487544894411536	-0.917141671059758	0.678073262919581	-1.11542210721063	-0.439257972162828	0.123407261453331	-0.332816533180592	-0.592745871853795
TCGA-G9-6498-01	Dependency2	-0.996013060930541	0.678972793202378	0.605065603680239	0.322872328301229	-1.76298738723898	-1.84759176332771	0.197569378799909	-1.02309563177023	0.455824380591116	-1.6228827309988	-1.07410585889888	-0.502364652993633	0.773414582793454	0.0114361015255559	0.316292957746408	-0.609862320918773	0.145880656137407	-0.54638008512857	0.4669464909573	0.378854280624781	0.555982086434374	-1.53923024888469	-0.654264794841146	0.853541181356141	1.74082236646037	-1.63822085815931	0.197092715172279	-1.12720718632383	-1.56265291707779	1.67192415224027	-0.377547114754334	-0.98481471570437	-1.05827368438391	-0.356425717109785	-1.52930713623877
TCGA-KK-A6E0-01	Dependency2	0.230725715689763	-0.0544469926492429	-0.591664438538727	0.914820855158005	0.355926364324717	-0.757466614286672	-0.580862256602857	0.215025224575679	0.297224033351815	-0.227707729058377	-0.624340310608244	-0.367969023901338	0.866080782026597	0.0104955060188547	0.657801789312715	-0.450009288739596	0.580134578214062	-1.80646069603369	0.941822733374806	1.41469363067064	0.495002688895569	-0.624483244878951	0.188825213290819	-0.740884298036001	0.260788668780673	-0.216559829439253	0.0821535263469874	-0.00793677169147256	-0.390152246141176	-0.061061155186213	-0.95681285080418	-1.40305196835112	-1.02211626961147	-0.365339174781529	0.0386170730012806
TCGA-EJ-5510-01	Dependency2	-0.734099853828705	0.901632482987666	-0.018894776529874	0.061667629378495	-0.76438527129721	-0.901191159598509	0.0629766329347181	-1.24426616535441	0.345709970882438	-1.8975821951743	-1.1975530422817	-0.604369979943428	0.501689407561968	0.272467771599757	-0.134575204847478	-0.975095908365485	-0.478681205483036	-0.141485898024147	-0.153043779057656	1.38462484955297	-0.0312610801609078	-0.50019483147269	0.338128056316054	0.936320637249219	0.263653773149581	-1.56105933774188	0.300373385339585	-1.48416677137959	-1.09932749768897	0.484819210807704	-0.772560759260254	0.0458271096607634	-0.279252560915806	-0.485114673269461	-1.33038583425342
TCGA-KK-A8IA-01	Dependency2	-0.0366837355761655	-0.257282688844921	-0.322533781430472	0.369377183141761	-0.691774642292774	-0.735619185583212	-0.33584103871378	-0.302006805179817	0.499876803244984	-0.283922432164422	-1.09816206260575	-0.144141345499415	0.659166284238513	0.33719117206188	0.137775332701784	-0.2653098893857	0.167706552925507	-0.143454088959625	0.0428895859515542	1.24018640673284	0.271075462928276	0.346278604492404	-0.249720539514547	-0.100194490847984	0.210103530218213	-0.536858739374812	0.156012934806638	-0.304606524018646	-0.647226484951246	-0.232313138167066	-0.880624649875506	-0.707696660765283	-0.289996018229878	-0.264387433969913	-0.591690233604325
TCGA-EJ-7797-01	Dependency2	-1.01543257407002	1.33309152881686	-0.0118137195840734	0.56466892291776	-1.99972364593607	-1.65116060741846	0.583658890844939	-1.44506964606241	0.577700289758407	-1.46057624988479	-1.41842677508086	-0.741387801249867	0.914412316017488	0.0561684675069661	0.0905698472921828	-1.5184867774788	0.2454004020921	-1.36414196460588	0.332335696601494	1.93169159039253	0.423225509084598	-1.99396019526272	0.131028733162875	1.47675772609501	1.55292878728653	-1.9563496445643	0.48231492285431	-2.18429250096691	-1.80028439223937	1.60875860035273	-0.933285660953951	-1.1216945604968	-0.667282745682082	0.363236050563513	-2.13247067219914
