sampleID	Subtype_mRNA	ACSL3	ADSL	AP2M1	ARHGEF7	BCL2L1	BRAT1	BRK1	CCND1	CDAN1	CDH2	CDK6	CNOT1	CRKL	DBF4	DDX3X	DNAJC9	EFR3A	EIF1AX	ENO1	EP300	FOSL1	GRB2	INTS6	KRAS	LARS2	MARCH5	MCL1	MRPL15	MVK	PEX6	PPP2R1A	PPP6C	PRRC2C	PSMB7	PSMG2	RAB6A	RBM18	RIC1	RNF4	SLC4A7	SREBF1	STN1	TCOF1	TEN1	THAP1	TIPARP	TOMM70	TRPM7	UBC	UBE2L3	UBIAD1	VPS18	VPS33A	WRB	ZFX
TCGA-ET-A2N0-01	TCGA-C4	-1.11589865542318	0.733799769657924	-1.17279094665863	-1.23380545079736	-0.933900030061153	-1.09593235655306	-0.980881698457998	-0.980605936471711	0.578474758938728	0.119733108335856	0.606425370891926	-1.05695315743131	-1.42045603782433	-1.00173112941747	-0.782160700877297	0.103251218556163	-0.595059946776505	-0.922568818848789	-0.71892852809791	0.983610948738546	-0.877271856290286	-1.29334550775806	-1.04332878081472	-0.935275351994814	-1.13355041445522	0.971122340142533	1.42824292445708	0.27453947398672	0.682312199744826	-1.42887806868848	-0.716897567933733	-0.888134189877954	0.751898343637938	-0.790701348105562	-0.978331568081591	-0.768878135368292	-1.18763339494855	-1.52721682569771	-0.841939195763429	-0.397210137102282	-0.91937734038907	-0.823759473971327	-1.30330302242139	-1.04852884674472	0.518926013470868	-0.930500121877343	0.454843690292853	-0.133445249004859	-0.548645278382357	-0.099459223445639	-1.15208632696336	-0.0834249073127239	0.0201171115101854	-1.26468642178766	-0.638207795249048
TCGA-ET-A39O-01	TCGA-C4	0.10579182916098	0.0775660312555112	0.0603161296917167	0.262566473366464	0.0767419837017518	0.619053323759721	-0.146383083587504	0.251015812805969	0.177569614755487	0.335565636406717	0.175933370661313	-0.00838381304944209	-0.781651359361367	-0.188127613535142	-0.240947094195263	0.636638604228152	-0.183473652916282	-0.517203351202072	0.229251221819397	0.342805432173027	-0.232650859593739	0.203491184507221	-0.76599774103134	-0.055983801649277	0.320650123265689	-0.0273977966943548	-0.218084855153178	0.288587921178657	0.780783845609164	-0.522318131971003	-0.0728347379817132	0.268749435418779	0.182406153943019	0.249660694056524	0.272838256863486	0.83119213876196	0.190870027243796	-0.626744189344695	0.0202355038560229	0.615973880076915	0.028532848994306	-0.177891804827864	0.0327981337049894	-0.0174041064827348	0.0324756640075231	-0.0790405019132403	-0.0588284841501631	0.773883847055506	0.175269781548459	0.857582260900842	0.361535948684164	0.116836152038213	0.0959782033441799	-0.241474018863657	-0.405273414281316
TCGA-ET-A39P-01	TCGA-C4	-1.44289387416693	0.522071399524029	-1.8134048545866	-1.68798178344241	-0.995382202076577	-1.86927331566896	-1.80979540043056	-1.5170305108022	1.04321200647962	-0.577350260910573	0.129861964353551	-1.60918954787769	-1.17994053337854	-1.68739671123005	-0.329558161766827	-1.13544225365883	-1.82855167203557	-0.506312656869186	-0.965758970411026	2.05511629891744	-1.20201411089902	-1.00366377534776	-1.00361426404822	-1.34568417587302	-0.818300140475106	1.1647898327771	1.31060708249081	-0.364725902909433	0.234592923378594	-1.00704199245712	-1.05821550715759	-1.38601362839211	0.963838172014564	-1.46797662409935	-1.70572866876995	-1.94313259312116	-2.31045931187168	-1.60183397842585	-1.47343343532416	-1.15507226598995	-1.05353649199531	-0.86350469300378	-1.29695311077166	-1.33001342888606	0.712500402294918	-0.635140455255908	0.765861023664942	-1.57583678043769	-1.5614522093715	-1.47753424542373	-0.994608282245471	-1.09401510550134	-1.86982049593448	-1.85694922469411	-0.129778819899497
TCGA-ET-A3BO-01	TCGA-C4	-1.92683042639142	0.163421511554218	-1.73940351986889	-0.954510351434203	-1.23029239990954	-1.78181504463351	-1.62439745002559	-1.94542859310139	0.604987438420883	-0.842671783437634	-0.520497304049869	-0.317652006588006	-2.65367385072207	-1.22079911921696	0.292804613817391	-0.246596320474977	-2.02246606273341	-0.148380233611998	0.375848754286759	0.881886229749499	-1.21835446393782	-1.47529523822453	0.0969881784219398	-1.27520122707484	-0.399688242005162	0.602857817057612	1.09934920883043	-1.37061293387855	0.222197280728313	-1.00776167683579	0.0466812045544956	-0.871149372925159	-0.00946723241543855	-1.17198699832985	-1.0696484237746	-0.946868543910375	-1.1897991359539	-2.00617123578386	-0.685083341417659	-0.820626526706351	-1.6045911333461	-0.546555320540256	-1.47728267095961	-0.662350980074301	0.0824835463940606	-0.134557550160504	-0.379444926942862	-0.678760501336349	-2.9069901192371	-1.6508024410633	-0.91989193249924	-1.43427662372151	-1.50150997610651	-1.4337608467185	-0.0398950084704823
TCGA-ET-A3BT-01	TCGA-C4	0.0049875332124816	1.00931906708576	-0.670638262859405	-1.42297263560712	-0.952090818294172	-1.53018137682498	-1.3500156072668	-1.63634337035361	0.630534451352087	-1.1765515783615	1.09946407915278	-1.59875574495878	-0.318717423358187	-1.29561043498342	3.00327097505871	-0.771408934212322	-0.766504957583536	3.24642522289201	-0.924463502580445	1.37622714804561	-0.944005306023309	-1.55580756699662	-1.42590666088931	-0.473719786870546	-1.22514508489787	1.64608346626854	1.93421149590844	0.215902561248618	0.500880118355052	0.0694935234537039	-0.708425576791503	-1.37993330310943	1.07770867403038	-1.0033506374835	-0.832092304865343	-0.9433323670217	-0.736630745553245	-0.79447735384932	-1.2240225243203	-1.04192945581509	-0.53614659000217	-0.854226420591442	-1.21251584457935	-1.14834540074506	1.41987748936061	-1.00066802778507	0.445481666648357	0.490095973937484	-1.09603942624665	0.311705535716578	-1.52807985296313	0.124501502833941	0.0314153406410782	-1.26594120804266	3.37201821423066
TCGA-ET-A3DO-01	TCGA-C4	-1.36525045297906	0.0267161486488994	-2.96676866566355	-2.1362198772642	-1.57897242529917	-1.68117877937158	-2.14287973745439	-3.08050336231609	0.539106541298072	-0.287585351900562	-1.37376804743661	-0.389895222390763	-2.53866999753227	-1.59272660581646	0.395713343487307	-1.75421350171702	-2.04618505517132	0.355894243474449	-0.635054820608379	1.559267500086	-1.44046129074515	-1.88695088968053	-0.989048729831005	-1.50024632103483	0.484449624299374	0.914967624078706	1.76493949055165	-0.715029193816101	-0.693678269932674	-0.403277214933123	0.264831155394783	-0.915281848522984	0.28433474211851	-1.28367745942763	-0.982208124644963	-1.93271253744743	-1.37685330666519	-1.76067045377556	-0.853441180260795	-0.772720904009318	-2.12619030911816	-1.268987016266	-1.66482873726067	-1.6045930739832	0.0838250268537316	-1.06656725266007	-0.200257425661921	-1.92741516149703	-2.68491644366546	-1.17446774431134	-1.68738426310299	-1.42796840544365	-2.1533100066572	-1.3102956557364	0.650562088485986
TCGA-ET-A3DW-01	TCGA-C4	-0.511697482040396	1.88744424356247	-0.379231114050883	-0.914056973896842	-0.745038286033396	-0.996955679972923	-0.912073056839734	-1.14208020010707	1.08293742081626	-0.349888428616314	0.787260466527196	-0.616593636517406	-0.8677870918948	-1.06008473401018	1.10817289667549	-0.15733812402781	-0.821778144707962	1.31305325218567	0.0198875167186359	0.829799472439004	-0.689637666979453	-1.22419526677474	-0.257173571142432	-0.442919886947144	-0.472329969821283	0.954752081362058	1.71355914488557	-0.160664486709814	1.18780836510285	-1.06293948089007	-0.377825520026148	-0.582312842619093	0.532806197884103	-0.614860685676407	-0.850325825025858	-0.313889285431161	-0.744119156982236	-0.267880656792652	-0.701966104376974	-0.108839487858554	-0.394858389864912	-0.776632951224307	-0.681798570040831	-0.920077850242167	0.676081788841544	0.282351704674787	0.240323681259228	0.691110637513142	-0.152625007956309	-0.10015420291741	-1.06046057352232	0.0232711670660702	0.298021224338355	-1.02673321713909	1.13007801291422
TCGA-ET-A40Q-01	TCGA-C4	-2.64160421470718	1.44566776475542	-0.659778733913869	-1.51754073782322	-1.11615545250963	-0.77891442953426	-0.833396738430778	-0.224531613223836	1.54088184461798	-0.707216019909998	0.856391807208092	-0.872042660191428	-1.48737561741519	-1.53790309434256	-1.71060288291697	0.442827224113745	-0.679317642355432	-1.97403356016239	-1.02052971352019	0.858440263966112	-1.25460089276431	-1.60598454908849	-0.160176614785193	-0.272221475467237	-2.6132764729762	1.5188028605899	1.34514502081344	0.659178479546424	1.41980179332846	-3.36270173525321	-1.40561659315725	-1.17708170956586	0.589318851033771	-1.0985747413677	-1.497984178931	-1.4416027201606	-2.11573005402133	-1.26993228164417	-1.15071512312567	-1.11106199373795	-0.815521415913445	-1.13038835214822	-0.518184778154663	-1.1893854249727	1.12618932209132	-0.525607574378682	1.45706961264504	0.173721914317395	-0.604645782739786	-0.352640962206853	-0.801580762784184	-0.457524262978401	-0.219320124528495	-1.67962064890095	-1.74609494422924
TCGA-ET-A4KN-01	TCGA-C4	-1.56509746820146	0.28126053990656	-1.77288641241297	-1.39811438039172	-2.00758851349157	-2.11757672915766	-2.51302977307014	-2.84202423167071	2.35874091149409	-0.495824422060121	-0.889051963230222	-1.39671921308477	-3.18888014283652	-1.52610176011885	-0.597629797965976	-1.80013744805153	-2.46956019341947	-0.774981938688448	-0.303899110290013	2.6141863608299	-2.11488546918241	-2.17061543244669	-1.49718417472512	-2.40845395066487	-0.127044859535502	1.03290296799191	2.13888135128103	-0.904494329569337	0.672465316685595	0.023848138943901	-1.40327360165596	-1.12360547670612	0.886923235652593	-1.99005451555752	-2.20102084620651	-1.15734799156198	-2.38826693998092	-1.60211784600533	-0.628883938706434	-1.18633712384984	-2.63668325423035	-1.67533062111335	-2.02284901871298	-1.52101357126889	0.627198449986956	-1.1752932605895	0.320103334366877	-1.55341701947358	-2.74351522574517	-2.36008120730198	-1.74688574899321	-1.31183076209639	-1.71400057542827	-1.88653008859197	-0.3603886841789
TCGA-FE-A22Z-01	TCGA-C4	-0.913779977992613	0.249973304087263	-0.630783013532475	0.118631938986103	-0.275733265440748	-0.598972451594936	-0.141830949473815	-0.413646451692405	-0.412806937579668	-0.418276899099173	0.480600468069954	-0.184818248257522	-0.0938720700236698	-0.67705175087241	0.634310343826047	0.0586174792999254	-0.648748092013022	0.570886687628539	-0.280518031056619	0.328660273128582	-0.429210394513068	-0.157669592182818	-0.500983095986879	-0.796472159235699	-0.182068482536167	0.706673035543256	-0.136805633173255	0.393267549147418	0.10684526390529	0.24967237414399	-0.78164810704783	-0.185218645878426	0.705971390136701	-0.753157500080368	-0.0337536763222161	-0.113077885803277	0.347019764499373	-0.31893214685706	-0.609858862308046	-0.659505533682331	-0.860530566124718	-0.762613927062183	-0.0345328088513974	-0.845624516903271	0.716020399974533	-0.507490767908754	-0.482413054109057	0.218426278419843	-0.510478102530468	-0.366798916776884	-0.354962992218752	0.954527589116666	-0.200037715432732	-0.566592828081221	0.411441493750928
TCGA-FE-A230-01	TCGA-C4	-1.04814664446172	0.252212229718041	-0.713389339467954	-1.05676058792066	-1.1081650891213	-0.568832949545826	-1.04256801333887	-1.47797852786556	1.07715886490789	-0.146730375646184	-0.242780111073465	-0.686338508928227	-2.02400558894167	-1.13708474116629	-0.98568800251716	-0.0860184470013901	-0.0621653171676602	-1.08092227936429	-0.21059310919333	0.54276585206662	-0.715013049885302	-0.762723176652009	0.155347101491688	-0.756116241268099	-0.836588423754476	0.594991821676106	1.11792166479084	0.6040206063413	-0.078489722911282	-0.199882900905793	-0.349605329219372	-0.914329404757889	0.757738356695868	-0.378041652136087	-1.07161723146569	-0.904328829834931	-0.691998314732328	-1.40294146082806	0.13440930688609	0.0937713546618307	-1.2590888162902	-1.10064139104472	-1.13585202437717	-0.760499456651119	0.368903019735737	-0.645905689497617	0.39035813578627	-0.0741520587760695	-0.596162803721003	-0.441673290219938	-1.51231125524696	0.000311539880665203	-0.377559635741563	-0.893274504066519	-0.490803443445296
TCGA-FE-A234-01	TCGA-C4	-1.26724086174514	1.84287417010531	-0.0174717367767814	-1.52812903138305	-1.56241715596783	-1.61900740761373	-1.52638230881005	-1.55662197701031	1.64863133625336	0.0516486076858173	1.44278485924249	-1.0325350159974	-1.27178887241835	-1.0183863592087	-0.82510609196965	0.224724679079492	-0.654220033419852	-0.686531067936449	-0.722007934318609	1.07230538354968	-1.52041767001971	-1.85920892553202	-1.04836885209156	-0.76057679228383	-1.15288457036093	1.7503952439685	1.77266543606782	0.650417642358397	2.09951449792031	-1.31874926740272	-1.1491075738586	-1.32304823357643	1.38488106611315	-0.804360890739219	-0.943967664853044	-0.75283921629459	-1.34059015441	-1.03120523158162	-0.952084357964886	-0.479034029450197	-0.950511063052187	-1.61555955240404	-1.03304201902534	-2.22320534940483	1.15067771136901	-0.0335926402339634	0.549433469227141	1.39042088096867	-0.515932473064408	0.553336411286386	-1.22023357878299	0.749407956184878	1.00288812818622	-1.28864409426438	-0.53506674025563
TCGA-FE-A237-01	TCGA-C4	-0.719324778363612	-1.30817894526826	-1.29095479557753	-0.224199517558352	0.421680813142102	-1.74148718627281	-0.192404874523285	0.107542360089826	0.396911732874594	0.0814075960146761	0.100078129912173	-0.232498175467606	0.580207872969689	-0.572120493681539	-0.282651104115329	-0.781454913498814	-0.516955444065496	-0.241613179060349	0.565723225777329	0.533411413461852	0.0493997504109107	0.89679857051008	0.342007355440293	-0.358409816713967	-1.49610080030634	0.381725133960666	0.618138919223293	-1.10320148749813	-1.25236618460581	-2.15224091483748	-1.04768463246281	-0.390918106506425	0.142167239119542	-0.207087701463714	-1.03701655570641	-2.32787382356355	-1.20232239849075	-1.51790876123089	-1.08692726352216	-1.6017625708065	-0.37626234174262	0.150261561697017	0.0907218735443379	0.0892895199427314	0.0331205939703565	-0.599798315949257	0.335288591493307	-1.73732389860651	-0.670254451673345	-0.805934456839091	-0.289379930621574	-0.231616728224866	0.012705560189808	-0.204343096441967	-0.19386424530853
TCGA-FE-A23A-01	TCGA-C4	-1.22929217483198	0.747672927354506	-1.49091569675308	-0.733664231508535	-1.38663466822224	-1.22760348401226	-0.652295087215624	-1.39321516790657	1.04318593439118	-0.596657122063023	-0.219929544766983	-0.883232957465858	-2.17541571262156	-1.28941338477036	-0.50838715049974	-1.42186636862393	-1.05894633006212	-0.774549383043294	-0.482232034962525	0.559448505598028	-1.44490167514558	-0.885073904239777	1.05529298840693	-2.07994556806191	-0.876297877520713	0.516698503239	1.05610135867224	-0.0654306231186128	0.895706064239	-0.396056944779792	-0.496044096201514	-0.816447094568349	0.889223096117464	-1.14396988552294	-1.3056543271173	-1.65931499025769	-0.893389709822079	-1.15460851801858	-0.291397726911314	-1.08476716510711	-1.16113523510506	-0.929098089123981	-1.11179800031474	-0.493045554594766	0.561244396563977	-0.040525755713044	0.438056751768687	-0.469721207146933	-1.10591690695703	-1.2451980424521	-0.453637994199127	-0.73738856662675	-0.856489571440364	-0.887260275036255	-0.358303180295218
TCGA-FE-A3PB-01	TCGA-C4	-1.4233723844236	0.0194803191641277	-1.72471418250525	-0.872284431895208	-0.717561201365377	0.107732307908857	-0.308282511638693	-0.605545999001012	-0.155511126172199	-0.266536748487425	-0.693916931280572	-0.352201353198609	-1.17380387295227	-1.45211606796646	-0.343884408300068	0.25390749241843	-0.821517562448599	-0.567556760622022	-0.82570573968948	0.786401077392314	-0.659959848721434	-0.32150838604008	-0.215210616246917	-0.852713746782285	-0.202429489826512	0.185715180349911	-0.267714184007879	0.285025648810021	0.196844817874198	-1.1638057607708	-0.163718713000634	-0.369408536382324	0.683890732930257	-0.451027480873923	-0.708740600665882	-1.06838060438317	-0.743288814340778	-0.0887630062808093	-0.599147697606474	-0.333337262453559	-1.18469589991756	-0.815346040958788	-0.380011481767169	-0.507910653363592	-0.00178795550722756	-0.465987555270395	0.706074745987355	-0.994590824676274	-0.406584372035009	-1.02696784114259	-0.383489118663336	-0.336940395001175	-0.0902314791738599	-1.14234476192544	-0.0329458283385194
TCGA-FY-A3R8-01	TCGA-C4	-0.600324128959872	0.360614227442725	-1.84011132758665	-0.589521029294734	-0.823201159993275	-0.361527957512512	-0.596894225903113	-0.0649444400523421	0.892042949021765	-0.15557137205465	0.759471301546485	-0.746997717866687	-0.708032744470755	-1.80907505103036	-0.197244215578373	-0.370139681562739	-0.67267036340335	-0.216580864373969	-1.23536203079127	0.962323911121805	-0.631920544541187	-1.11044065348113	0.0503329338247347	-1.04251878514992	-0.180723197825512	0.477728871573773	0.466755904483032	0.0906301687627346	0.648678145067808	-1.21895056994251	-1.07063713823273	-0.848075626861633	0.979169650695334	-0.600119070611474	-1.03208368157756	-1.28575925860535	-1.00064829330384	-1.27605451422719	-1.06880047276111	-0.934168531448574	-0.791790907994452	-1.10871581514468	-0.739950465929979	-1.03312688964845	0.897715531732423	0.0879800873228308	0.734795990016155	-1.62174295331524	-0.502606595731093	-1.03343833967287	-0.377413851989334	0.182654063304776	-0.469015157871326	-1.64336903960936	0.256276536776066
