sampleID	Subtype_mRNA	ACTR1A	AIFM1	CCND1	CDK6	CYB5B	DHRSX	FAM50A	GMPS	GPI	KCTD10	MAU2	MCL1	MED1	MTPAP	NAPG	NDC1	NMT1	PPP2R1A	RAD51	RBSN	RMND5A	RXRA	SCAP	SLC35B2	SNRPB2	SOCS3	STN1	TEN1	TFRC	TXNRD1	UBE2L3	UBIAD1	XRN1
TCGA-GV-A3QH-01	TCGA-C1	0.353422503635565	0.178651252938324	-1.43912752694878	-0.0446331102433633	0.844561563687839	0.10385068818684	-0.80603704317247	-0.507095748644768	1.21467657842494	-0.685067156398502	-1.77182159617343	0.87232558442858	-2.36615640602489	-0.35269957600557	0.432690489926456	0.491809127361728	-1.64429151908301	0.719443077309969	-1.34840110705421	0.440729665003685	0.741738548607508	-1.54434964539473	-1.17569306585037	0.00939350675950997	-0.329000697378274	0.667650131406294	0.565683393252672	0.375834739654989	-1.0600012954352	0.710867515985296	-0.0428019883262917	1.48741815409329	0.565361234688531
TCGA-GV-A3QI-01	TCGA-C1	0.0774024827453473	0.0736777037985741	-0.220201593006957	0.0202569909291318	0.111194694992109	0.176155696132516	-0.00985785751765021	0.103880227165769	0.539559037992168	0.22028884430944	-0.511220913199412	0.499253713832833	-0.616615148955003	0.251917571296148	0.308740336743159	0.252363028685348	-0.0119815402086997	-0.165548670722366	-0.453881977649464	0.0722262914127569	0.376719638797959	-0.478212672343608	-0.477464875831794	-0.140932336303877	-0.0850238505832976	0.495272139666183	0.174919621151398	0.370014706740627	-0.237863145265241	0.285432221415659	-0.079617205570667	0.322685885777026	0.178541107186389
TCGA-GV-A3QK-01	TCGA-C1	0.694827594194327	-0.433424438839519	-0.574480770272464	0.55560543224626	0.0880503221111549	-0.497534923238069	-0.386149598573055	0.211605361370395	0.796296942731208	0.173472469579529	-0.881301676621267	0.309701673575889	-1.28832726962678	-0.238566896130695	0.644790985457155	0.107632545700712	-0.334144674471987	0.150049441752781	-0.883548184537689	0.281449926913318	0.759631021186569	-1.0729157630905	-1.38926426613923	-0.105611339811342	-0.495801929750299	0.813675379592123	0.309902933268106	0.170211502101376	-0.362767970963366	0.468946117831591	-0.111992127534353	0.786574020151044	0.345426824059375
TCGA-GV-A40G-01	TCGA-C1	1.3586391956494	1.00571602268589	0.111739140896516	1.32832391163866	0.909704418606805	1.17105988280125	-0.4886268716732	-0.123621348316487	0.496205258107621	-0.848163092254028	-0.358166507638768	1.43454450681918	0.0605577566562764	1.2271079548425	2.24478777666202	1.18179455479676	0.0319490992775774	0.916630668608679	-0.319908378137207	1.66093096661986	0.956123294721658	-0.575438868384972	0.818144786001117	1.33632229799974	0.266391436226145	0.935102425295376	1.43852047368615	1.77071306922566	-0.194451232813999	1.6778362917008	1.27976887459172	0.898687517874238	0.793018911026306
TCGA-H4-A2HO-01	TCGA-C1	0.144706872767682	0.336648744300177	-1.70765101220632	-0.253692703182435	0.161667606169866	-0.0765087342149531	-0.606958413277119	-0.148285819346405	0.402474407230866	-0.220853585868027	-1.62708114605253	1.10480272341314	-1.45004014642144	0.234132797138533	-0.0318567190596102	0.160325369962832	-0.653147452423318	0.196647625093637	-0.959037841378955	0.0210929603373938	0.107518808576216	-1.10685469603165	-1.20426237996343	-0.0265977392578211	-0.375685644674588	0.760249677896283	0.0425866821921314	-0.0282123691514278	-0.660451951642171	0.695599730620637	-0.020570267229418	0.685604268118159	0.485473457228494
TCGA-H4-A2HQ-01	TCGA-C1	0.706603709250289	0.444616141251014	-0.964012545036743	-0.0974145936290509	0.400208052585857	-0.126565063823749	-0.449815121438443	0.13222126071656	0.634356746455834	-0.439547179083629	-1.27078773668059	1.08559342178784	-1.20142277787532	-0.147136727935845	0.0880852302320557	0.217583272667353	-0.842026661099422	0.436461731724991	-0.87732792100585	0.226731915131449	0.724147085075716	-1.03953888373006	-0.936617840776496	0.176937593768084	-0.628304149873448	0.739448729652657	0.311718483941746	0.0732240741972895	-0.423351494548339	0.638250870598995	0.0326159618757713	0.91786280250397	0.589449984053985
TCGA-HQ-A2OE-01	TCGA-C1	0.257072994675947	0.3520405719567	-0.232612941962141	-0.121790307856415	0.348071729604072	0.207591544230919	-0.478724468066002	0.376820208869863	0.228469523404052	-0.296783491716975	-0.967616380388526	0.308687997475345	-0.953967464364317	0.337854405344786	0.831516075369768	0.433265062288966	-1.47222665315931	-0.0435460483147976	-0.726570852972839	0.0948707339743401	0.439244138520244	-0.9775716538665	-0.749194815788141	-0.14232455520022	-0.3918984760157	0.414609523030366	0.434632918677511	0.449956168554232	-0.0580291668459349	0.103253041680639	0.223377272349325	0.856183626269475	0.698252113186985
TCGA-BL-A13J-01	TCGA-C2	-0.258355171183853	-1.24522620923642	-0.628730330457743	-0.628314629920219	-0.64192694362559	-0.702959527641837	0.617391299655011	1.00661279018451	-0.122905244992666	0.886444558390701	-0.130406956434901	-0.649920453314068	-0.117680641135754	-0.799676811182899	0.0666743936935481	-0.62099014375271	0.0559167958365151	-0.853964057196178	0.958359045974063	-0.816127842652592	-0.188745346489026	0.507077923387408	-0.188181834328288	-1.21985881908267	0.720299076495981	-0.20913999439249	-0.944047437519115	-0.745319924364562	0.891294090571429	-0.227093987703699	-1.0478633352254	-0.0882926119209684	-0.897522742560161
TCGA-BT-A20Q-01	TCGA-C2	-0.784109367168376	-0.0398753592153488	0.265755834474209	-0.0961595926836072	-0.229391417398597	-0.114660550454891	0.920929299299428	-0.0384757222472614	-0.655030492155102	-0.00113292300691621	0.741134338887099	-0.295235350620891	0.476540382476726	0.0756662714770483	-0.333769812340626	0.252585150705413	0.594780292594398	-0.666762889007274	0.56587845823246	0.0436050954659262	-0.267010117847105	0.506340982103921	0.00610758740501268	0.0054313572046682	1.22041507108043	-0.152447479674386	-0.168963415558135	-0.334865124528978	0.189008599807074	-0.193730854421139	-0.0406836524134206	-0.31662401966588	0.144122505921883
TCGA-BT-A20R-01	TCGA-C2	1.07487999746927	1.48007262582019	0.0586119137057761	0.949804159979897	1.13411565513436	1.59675886967197	-1.15254320092342	-1.28914945315196	0.780734809621187	-1.74358603566044	-0.788111497663238	1.8839987487689	-0.673284366653449	1.24733772407588	-0.58719168484086	1.75954681415438	-1.32994263798116	1.21054809641584	-2.16842218741276	0.725322572572922	1.46275527827171	-1.09938527614667	0.633088394781702	1.42010993807652	-2.00655482569042	0.861692725070399	1.7197972998525	1.12687533760031	-1.49688981366886	1.312146245252	1.7739134370884	1.40266528665251	1.10491025244918
TCGA-BT-A20T-01	TCGA-C2	-0.523103783327258	-0.460309564920185	0.313441046184904	-0.598636887009201	-0.453480924814864	-0.83779246413082	0.316996602147786	0.0115621564284208	-0.59377841452175	0.956127488542789	0.455934295907269	-0.883059107276402	0.380876417228478	-0.522342484541767	-0.822571838783971	-0.316160636319807	0.0733179231669724	-0.520586209893566	0.762994007764162	-0.496470798860253	-0.0925601183317838	0.10711572960807	-0.87813454834928	-0.523862298778341	0.686207633368083	-0.808333392193845	-0.34858697200593	-0.219230084974345	0.893075171309616	-0.0834156782739366	-0.463641684461267	-0.0920108364314897	-0.515280239021282
TCGA-BT-A20W-01	TCGA-C2	1.64256993695808	1.36855971343129	-0.314297991269072	1.66248942540957	2.3470800612991	2.1821329767864	-1.19046457511582	-1.30872028844459	1.97598225076325	-2.28316170743734	-0.322199147933727	0.783189754772834	-0.743906357939595	1.16934760798926	0.556527423534745	1.78867730603958	-1.80903231164524	1.18420351148054	-1.8941841291795	0.644624942423102	1.54444286611488	-0.7199006974448	1.4416261218273	0.81385758422815	-1.82964549987464	0.757460070963372	1.85651938817829	0.986751364733962	-1.40717316490447	0.913222385965255	1.74039229557562	1.53677136196668	2.10253563602304
TCGA-BT-A2LB-01	TCGA-C2	-0.467337902761944	-1.29915148994616	0.918342851866008	-0.710127508033827	-1.73435663477674	-0.802245085848955	1.45729602862699	0.421318474060428	-1.75610641808189	1.37638330724371	0.726906179240976	-1.56576615590248	0.83376845725052	-1.08569800077203	-1.07960847259473	-1.11448398601867	0.727054723807312	-1.59813759117447	0.502248221447746	-0.852787032593532	-1.17368950276093	0.994012050940794	-0.879497793815239	-1.58175424546664	1.51371801648684	-1.73486946474098	-0.75501957955337	-0.649889236070261	1.3384966854435	-1.63056922749492	-1.20769778653214	-0.927591242622505	-0.908749165981819
TCGA-C4-A0F6-01	TCGA-C2	-1.26471520993648	-0.934718234246209	-0.443989593944082	-1.72163379764207	-0.991484056567131	-1.10113581254911	1.04849849234281	0.730325421476745	-1.344564013745	0.748683994027128	-0.307216897004126	-0.858716294683214	0.338903014323332	-1.21409928215531	-1.84644532262711	-1.06368469311134	-0.150540904498082	-1.41582573078585	0.0940247977560795	-1.58615837275458	-1.8156869317219	0.73516897799115	-0.0982578029901057	-0.931913223364427	0.307367467698852	-0.951178888971904	-0.854989857183442	-1.55720841757902	0.772386400365869	-1.14050246621327	-1.20382332660372	-0.79497021849652	-0.720732343466022
TCGA-CF-A1HR-01	TCGA-C2	1.18205996874462	0.746066604640578	-0.740239193498705	0.818160994680901	1.26661418647029	0.896323484883925	-0.9762140020958	-0.0959694971581312	1.24981778442224	-0.895362108900876	-1.42329876395589	0.774452188950469	-1.14204126630864	0.838917719240913	1.6084336608955	0.431320775136894	-1.321776722982	1.53273063223092	-1.0513730647901	0.814880166167769	0.667919474707012	-1.00190213277916	0.576794594731664	0.607443055704722	-0.555510883141917	1.02440231811163	0.974847141150574	1.35935211166494	-0.811934736691461	1.11517754787144	0.331224657405622	1.52389260398144	0.579030097727729
