sampleID	Subtype_mRNA	ACO2	ATP6V1D	C19orf25	DDX3X	DNAJC9	EIF1AX	FAM50A	MCL1	MDM2	MED9	MRPS11	PELO	SIN3A	SLC2A1	UBC	USP7	VHL	WDR73
TCGA-DW-7841-01	TCGA-C1	0.156757938625945	0.477416357455813	0.155821967081497	-0.173323028600925	-0.661197611298431	-0.306623860233277	-0.441616186235172	-0.134899656265169	-1.48101902011986	0.424727881879088	-0.104206641561442	-0.704332950630852	0.300758637319013	0.181595928789501	-0.150485868110597	-1.264063909927	0.472525504824515	0.432700159154579
TCGA-DW-7842-01	TCGA-C1	-1.33293436641561	0.865026825146481	1.18515596046312	-0.693881053826755	1.230097413992	-0.157806180946736	-0.711246355048579	1.33343020403464	-0.335933298301781	1.11291101825207	-0.889074790330187	-1.3105054991881	0.703854747944915	1.27035108191905	1.06671599391598	-0.112388777877526	-0.57120325191751	0.57056264541054
TCGA-EV-5901-01	TCGA-C1	-1.51177931635823	1.05173854603956	0.81468673074625	-1.15639781084127	1.04822514262393	-1.05433386343546	-0.409521877611225	-0.877408165430654	-0.486336015093746	0.888614877525303	-1.37083158152198	-0.942128515596148	-0.280987228147026	0.178009541732966	1.37270627115564	0.0562293281961027	-0.164270849997292	1.13358134087179
TCGA-EV-5902-01	TCGA-C1	-1.22716117518641	-0.0479717653396899	-0.383259366011713	-0.785469401563509	-0.330082234783956	-1.10285603440368	-1.02928175350787	0.197378093514104	-0.140569092576857	-0.402139935386451	-0.106509883006014	-0.40890412828977	-0.740336923949748	-0.20589192752959	-0.156247855470561	-0.473875881873379	0.308036330101771	-0.00930730664256649
TCGA-EV-5903-01	TCGA-C1	-0.841852097048058	0.555534213162097	1.07623753408409	-1.14278151029118	1.07691638986781	-1.09899032949801	0.806820784830284	0.854739532172215	-0.419034529136562	0.980326032920843	-1.23623139520376	-1.63606028090902	0.903571102647563	1.11176230972573	1.03131787626577	-0.547899399653533	-0.338960113936423	1.17039479005231
TCGA-G7-6790-01	TCGA-C1	0.891123142951963	-1.13926405993619	-0.347360205595222	-0.0357651557323158	-0.463412253418977	-0.584184293695676	1.67815596210244	-0.178319703930911	1.26597752281764	-1.08623558430002	0.949384011058043	0.417790148351509	0.220880960142894	1.22823870274587	-0.975836330384136	1.03035568856598	-2.13271469765032	0.600846840024379
TCGA-G7-6792-01	TCGA-C1	-0.595881351732421	0.923310482862525	0.188613648090907	-0.6171242458842	0.423476268702073	-0.858480067914394	0.571190782898765	0.417773064524212	-1.33777697019998	0.682134277189544	-0.891252704825958	-1.34675189681062	0.719354214058445	1.26488963640798	0.114494326871017	-1.3448617759606	-0.601116436521297	1.25735777451066
TCGA-G7-6795-01	TCGA-C1	-1.03064545751449	1.25105069507613	1.59613539535164	-0.275902906755707	1.10113935627221	-0.0434952690896947	0.332208778431265	1.16311393351878	-0.979476769445307	0.861703104020257	-0.816415774241995	-1.32407196943705	1.73973442082661	1.60956287658645	1.30590716773174	-1.19918257504217	-0.194243247503282	1.1571258154907
TCGA-G7-6797-01	TCGA-C1	-0.294513420318475	-0.0336752954836185	-0.267762941959605	-0.947604556399634	0.0727191672749106	-1.13810981572738	-1.49608214207121	0.761645807633139	-0.006736290666498	0.175849360179532	-0.250236932618609	-0.970371027170231	-0.757161192978564	-0.589847438748	0.452608185444945	-0.00919905414392733	-1.02759283031541	-0.270122756907102
TCGA-G7-7502-01	TCGA-C1	-0.501126524427657	0.500046752206312	0.753347077034334	-0.515491386748203	0.69598210895186	-0.397795127415351	0.672468651383242	0.322818790380244	-0.681653492667842	0.0448861418440923	-0.494903837506512	-0.49732061861984	-0.02437303716947	0.865718106647131	-0.145828493677488	-0.864441687409822	-0.680094712169267	0.856558161248261
TCGA-G7-A4TM-01	TCGA-C1	-2.39763478071778	1.8061943307693	1.64506328875016	-1.21131513825062	1.10908853834796	-0.858028670355996	-0.649403888159968	0.390432688620369	-1.04035454213805	2.2301498861364	-1.41010818625144	-1.26884994256919	1.59300660466318	0.766948103943233	1.38252133327424	-0.858092112233348	0.171502046613569	0.538724645912157
TCGA-GL-A59R-01	TCGA-C1	-1.99206907592029	1.53927292600586	1.56003811606689	-0.980199729066194	1.52487118047937	-0.639628916079156	0.772210745820013	0.452806896521532	-1.41464421532247	1.92833780115877	-1.84407857722075	-1.48068043969033	0.658944914634182	0.102168442784447	1.17285142554404	-1.17485055327437	0.0122886881321373	0.991128269046501
TCGA-GL-A59T-01	TCGA-C1	-0.236942278569029	0.769793440695411	1.27464563010529	-0.95955838033675	0.722827083039258	-1.1350733085105	-0.569870352646102	0.883184659180592	-1.33826114140133	0.772733001888426	-0.430855069809242	-0.269669528150843	1.60766419915807	2.14541656845012	0.563448905548655	-1.49143166749199	-1.39383049838482	1.52153701929859
TCGA-HE-7129-01	TCGA-C1	0.280081897339828	1.2270714913363	0.553822789623579	-1.07533725969335	1.84890407578344	-1.55345812726678	0.755056575857093	1.28589038528185	-1.42094857475588	0.954100991782709	-0.480479758063187	-1.01512270440825	1.76660746185268	1.59266304395379	0.855548837104847	-1.64377047577813	-1.06246389521715	0.800592553758203
TCGA-HE-A5NH-01	TCGA-C1	-0.0230240863976383	0.389030463423705	1.08159614450376	-0.823094772669848	0.224761305328667	-0.778921861558752	0.76126623440842	0.244156705935245	-0.902750271765067	0.125382562023564	-0.538106715502228	-0.760614838808767	0.367420871799531	0.0991755301746025	0.111618189343995	-0.775912140076188	-0.691917554975753	0.873327631770391
TCGA-HE-A5NI-01	TCGA-C1	0.012892572184592	0.293171652626922	0.270113347084584	-0.179635674086143	0.0613309757687632	-0.177232835379124	0.765526036918659	-0.325061540145218	0.0102817640712424	-0.187773012327534	0.265358613096642	-0.0703370481571715	0.494312140196047	0.674102481495521	0.406736317088494	-0.717337497410535	-0.931675397040897	0.183497287269119
TCGA-HE-A5NJ-01	TCGA-C1	-0.0884359270572365	0.0361047872472114	0.166782968675743	0.0175031366243172	-0.175290138355809	0.209522875382445	0.0986728195616009	1.00965829770675	0.00290265716878265	-0.282100841336758	0.293987210649325	0.478439745240262	-0.369881795951344	-0.0671575283224484	-0.913620593622222	-0.0266680642465812	-0.419060767478399	-0.0630493635143901
TCGA-IZ-8195-01	TCGA-C1	1.51923271604094	-0.968289122991755	-1.12520738289968	1.67356018261399	-1.39293191155128	1.60248422239721	0.609486893327048	-0.572498315777728	1.0506260543132	-0.977948702253276	1.56647190298702	2.07869960513994	-1.19957915377639	-1.42925004637144	-2.1566940961637	1.47995162331445	0.382135675988061	-1.62768301066064
